"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6"
"deflagrar";0,994;0;0,133;0,817;0,428;0,083
"definitivo";0;0,515;0,033;0,23;0,557;0,05
"conservador";0,194;0,01;0,06;0;0,093;0,62
"cogitar";0,158;0,798;0,323;0,029;0,009;0,683
"cofre";0,458;0;0,251;0,428;0,223;0,038
"botar";0,236;0,089;0;0,332;0,216;0,011
"afastamento";0;0,226;0,579;0,433;0,537;0,108
"ônibus";0,481;0,073;0,487;0,44;0,359;0,422
"ódio";0,13;0,005;0;0,003;0,119;0,018
"título";0,525;0,047;0,01;0,373;0,507;0,328
"turno";0,038;0,02;0,139;0,023;0;0,018
"soldado";0,046;0,007;0,168;0,029;0,146;0
"ribeiro";0,252;0,003;0,516;0,129;0,895;0,03
"referente";0,167;0;0,12;0,084;0,109;0,073
"pé";0,409;0,007;0;0,277;0,389;0,23
"preservar";0,772;0,597;0,098;0;0,088;0,999
"parlamento";0,076;0,017;0,365;0,184;0;0,322
"pacote";0,194;0,637;0,205;0,71;0,093;0,533
"instrumento";0,491;0,295;0,06;0;0,895;0,03
"instalar";0,325;0,093;0,801;0,906;0,725;0,011
"inocente";0;0,087;0,846;0,59;0,042;0,345
"influenciar";0,81;0,819;0,168;0,001;0,767;0,083
"guardar";0,33;0,031;0,307;0,992;0,079;0,466
"fábrica";0,158;0,026;0,779;0,433;0,151;0,396
"fiscalização";0,103;0;0,108;0,266;0,097;0,064
"edição";0,115;0,001;0,952;0,301;0,887;0,264
"determinação";0,525;0,141;0,227;0,384;0,507;0
"delito";0;0,317;0,874;0,66;0,342;0,064
"câmera";0,994;0,26;0,018;0,342;0,428;0,083
"cuidado";0,158;0,22;0,846;0,001;0,15;0,083
"consumo";0,319;0,18;0,01;0,028;0,31;0,256
"comunicar";0,491;0,588;0,069;0,129;0,18;0,021
"colunista";0,863;0,549;0,325;0,27;0,888;0,256
"belo";0,142;0,186;0,875;0,169;0,939;0,095
"basear";0,063;0,354;0,429;0,051;0,035;0,182
"aproveitar";0,046;0,007;0,114;0,097;0,044;0,898
"anúncio";0,175;0,009;0,472;0,114;0,12;0
"amplo";0,011;0,006;0,153;0,009;0,709;0,827
"abandonar";0,143;0,024;0,153;0,009;0,348;0,001
"áfrica";0,084;0,935;0,734;0,532;0,276;0
"vontade";0,143;0,19;0;0,248;0,846;0,827
"violar";0,099;0,02;0,731;0,058;0,276;0
"trf4";0;0,017;0,037;0,02;0,031;0,016
"submeter";0,124;0,158;0,964;0,817;0,471;0,74
"seguro";0,068;0,835;0,037;0,849;0,223;0,389
"rural";0,319;0,18;0,168;0,275;0,014;0,949
"psol";0,751;0,024;0,045;0,026;0;0,02
"propaganda";0,051;0,399;0,275;0,114;0,006;0,259
"prioridade";0,046;0,028;0,846;0;0,767;0,345
"previsão";0,36;0,189;0,148;0,108;0;0,829
"presa";0,001;0,597;0,249;0,593;0,307;0,056
"polêmico";0,175;0,033;0,908;0,309;0;0,094
"petróleo";0,198;0,82;0,204;0,158;0,19;0
"parado";0,844;0,195;0,025;0,477;0,428;0,414
"objetivo";0,872;0,033;0,472;0,648;0,829;0
"méxico";0,046;0,087;0,846;0,001;0,382;0,139
"motivar";0,5;0,508;0,148;0,529;0,939;0,609
"milhar";0,214;0,141;0,001;0,041;0,964;0,059
"lidar";0,034;0,017;0,484;0,787;0,604;0
"licitação";0,001;0,005;0,054;0,114;0,42;0,026
"investir";0,626;0,738;0,198;0,078;0,17;0,124
"interromper";0,084;0,229;0,305;0,208;0,362;0,018
"graça";0,992;0,141;0;0,777;0,058;0,685
"fraude";0;0,002;0,049;0,029;0,382;0,023
"durar";0,872;0,102;0,021;0,114;0,12;0,973
"disposto";0,34;0,063;0,823;0,222;0,655;0
"desejar";0,117;0,017;0,484;0,001;0,108;0,103
"demanda";0,068;0,166;0,251;0;0,558;0,755
"deltan";0;0,017;0,037;0;0,108;0,016
"cuidar";0,409;0,092;0,323;0,277;0,778;0,23
"crítico";0,051;0,102;0,186;0;0,12;0,561
"convencer";0,214;0,664;0,066;0,384;0;0,46
"cláudio";0,13;0;0,823;0,222;0,035;0,018
"carreira";0,645;0,017;0,004;0;0,248;0,043
"caravana";0,18;0,18;0,325;0,996;0,014;0,256
"aquisição";0,325;0;0,098;0,066;0,088;0,056
"apresentador";0,13;0,005;0,361;0,489;0,004;0,001
"apelo";0,001;0,033;0,054;0,309;0,334;0,289
"alteração";0,008;0,014;0,072;0,046;0;0,137
"zé";0,036;0,007;0;0,029;0,382;0,023
"vladimir";0,034;0,004;0,037;0,072;0,108;0
"trânsito";0;0,711;0,325;0,275;0,888;0,256
"tributário";0,198;0,202;0,204;0,575;0,002;0,143
"transporte";0,361;0,01;0,108;0,074;0,641;0,441
"tramitar";0;0,055;0,251;0,849;0,189;0,038
"superar";0,402;0,78;0,952;0,081;0,887;0,66
"secreto";0,046;0,087;0,846;0,027;0,146;0,002
"satélite";0,062;0,012;0,066;0,041;0,058;0
"profundo";0,056;0,01;0,516;0;0,462;0,949
"postar";0,056;0,295;0;0,036;0,052;0,62
"parceiro";0,645;0,195;0,277;0,003;0,612;0,698
"pacto";0,214;0,001;0,227;0,777;0,2;0,868
"operar";0,402;0,343;0,492;0,722;0,109;0,812
"ogiva";0,042;0,006;0,045;0,026;0,038;0
"ocupação";0,863;0,18;0,843;0,27;0,888;0,949
"natureza";0,73;0,087;0,323;0;0,042;0,083
"mercadante";0;0,479;0,256;0,207;0,865;0,19
"item";0,343;0,343;0,329;0,44;0,359;0,422
"indenização";0;0,798;0,168;0,029;0,042;0,023
"impossível";0,407;0,074;0,142;0,937;0,846;0,827
"ilha";0,175;0,255;0,186;0,309;0,047;0
"foco";0,021;0,158;0,133;0,227;0,14;0,083
"euro";0,481;0,073;0,487;0,44;0,473;0,477
"etapa";0;0,747;0,072;0,681;0,963;0,038
"estrutura";0,706;0,229;0,731;0,001;0,672;0,178
"estrada";0,281;0,582;0,26;0,394;0,273;0,449
"errar";0,594;0,039;0;0,438;0,895;0,03
"emílio";0,051;0;0,186;0,032;0,047;0,026
"embargo";0;0,039;0,06;0,036;0,052;0,62
"e_mail";0,051;0;0,054;0,032;0,047;0,026
"dallagnol";0;0,005;0,04;0;0,316;0,018
"corrêa";0,594;0;0,06;0,036;0,052;0,03
"confessar";0,167;0;0,251;0,428;0,064;0,038
"ciar";0,093;0,093;0,801;0,906;0,307;0
"centena";0,271;0,597;0,34;0,066;0,738;0,011
"bombardear";0,038;0,005;0,361;0,023;0,035;0
"avançado";0,051;0,033;0,472;0;0,42;0,108
"ator";0,158;0,028;0;0,006;0,382;0,083
"atibaia";0,18;0,549;0,168;0,275;0,31;0,256
"alemão";0,076;0,017;0,277;0;0,071;0,028
"al_assad";0,034;0,004;0,037;0,02;0,031;0
"absolvição";0;0,52;0,054;0,032;0,047;0,026
"1o";0;0,747;0,251;0,046;0,496;0,368
"índice";0,198;0,083;0,723;0;0,631;0,525
"vitória";0,992;0,012;0,227;0,761;0;0,328
"visitar";0,361;0,029;0,377;0,66;0,809;0
"visar";0,167;0,78;0,12;0,735;0,382;0,111
"transação";0,068;0;0,072;0,046;0,064;0,755
"tranquilo";0,844;0,195;0;0,6;0,248;0,043
"rex";0,038;0,005;0,04;0,023;0,035;0
"restringir";0,521;0,132;0,419;0,301;0,04;0,36
"restar";0,194;0,973;0,516;0,84;0,022;0,62
"reserva";0,142;0,048;0,078;0,388;0,939;0,095
"rebater";0,103;0,02;0,186;0,114;0,829;0,259
"quilômetro";0,068;0,014;0,884;0,163;0,064;0
"prestação";0,772;0;0,098;0,066;0,088;0,056
"premiado";0,844;0;0,108;0,266;0,809;0,064
"peso";0,263;0,453;0,08;0,003;0,248;0,111
"perseguir";0,043;0,055;0,251;0,106;0,558;0,784
"padrão";0,115;0,372;0,492;0;0,109;0,66
"mover";0,662;0,255;0,625;0,917;0,162;0,108
"moon";0,046;0,007;0,049;0,029;0,042;0
"missão";0,844;0,734;0,673;0,184;0,248;0,028
"mineiro";0,402;0,005;0,492;0,084;0,556;0,073
"inicial";0,001;0;0,054;0,032;0,047;0,094
"ignorar";0,409;0,007;0,114;0,991;0,382;0,002
"honesto";0,92;0,014;0;0,106;0,064;0,038
"gosto";0,084;0,02;0;0,992;0,672;0,049
"fenômeno";0,076;0,017;0,809;0;0,248;0,83
"exato";0,051;0,684;0,874;0,66;0,342;0,909
"enfatizar";0,992;0,933;0,066;0,041;0,002;0,46
"endereço";0,603;0;0,108;0,266;0,097;0,064
"empresarial";0,062;0,001;0,066;0,139;0,566;0,034
"eliseu";0,076;0,837;0,08;0,052;0;0,043
"dispor";0,062;0,101;0,227;0,761;0,2;0,059
"devolver";0,216;0,169;0,108;0,074;0,06;0,231
"demorar";0,001;0,055;0,428;0,681;0,558;0,137
"comitê";0,142;0,997;0,148;0,388;0,479;0
"clima";0,844;0,017;0,673;0;0,886;0,414
"c";0,92;0,055;0,001;0,106;0,558;0,038
"braga";0,093;0,075;0,34;0,006;0,738;0,056
"atentado";0,458;0,014;0,616;0;0,064;0,784
"assinatura";0,068;0,835;0,072;0,046;0;0,368
"aprender";0,056;0,039;0;0,013;0,052;0,291
"ampliar";0,207;0,047;0,227;0,001;0,566;0,121
"ótimo";0,238;0,835;0,15;0,311;0,496;0,038
"uruguai";0,115;0,372;0,151;0;0,109;0,073
"urgência";0,589;0,014;0,884;0,163;0;0,038
"sangue";0,056;0,003;0,516;0,036;0,895;0,237
"representação";0;0,132;0,419;0,301;0,04;0,073
"relembrar";0,766;0,299;0,307;0,201;0,079;0,912
"refinaria";0,361;0;0,874;0,266;0,097;0,064
"proprietário";0;0,702;0,183;0,887;0,603;0,124
"processual";0;0,269;0,098;0,235;0,307;0,056
"processar";0;0,393;0,15;0,163;0,223;0,038
"pezão";0,292;0,078;0,734;0,532;0;0,049
"pedra";0,142;0,512;0,078;0;0,135;0,095
"ouro";0,076;0,002;0,809;0,926;0,886;0,043
"meta";0,127;0,158;0,413;0,227;0,14;0,74
"marun";0,194;0,295;0,205;0,129;0;0,03
"manutenção";0,001;0,512;0,519;0,907;0,135;0,829
"lucro";0,222;0,002;0,81;0,659;0,765;0,164
"juro";0,711;0,368;0,692;0,319;0,734;0,3
"jucá";0,559;0,872;0,164;0,122;0;0,108
"jardim";0,89;0;0,256;0,207;0,241;0,702
"independência";0,167;0,014;0,884;0,163;0,496;0,042
"haddad";0,062;0,141;0,227;0,145;0;0,034
"geraldo";0,042;0,19;0,045;0,09;0;0,02
"fux";0;0,048;0,519;0,907;0,135;0,095
"fundação";0,263;0,195;0,277;0,079;0,886;0,111
"frio";0,062;0,34;0,001;0,145;0,058;0,002
"famoso";0,325;0,597;0,011;0,038;0,088;0,202
"expressão";0,073;0,269;0,098;0,001;0,088;0,523
"exclusivo";0,844;0,837;0,277;0,184;0,036;0,698
"essencial";0,175;0,009;0,625;0,001;0,708;0,973
"esplanada";0,363;0,872;0,369;0,319;0;0,3
"efetivo";0,594;0,12;0,974;0,177;0,052;0,081
"dignidade";0,252;0,01;0,06;0,002;0,895;0,533
"detectar";0,175;0,102;0,054;0,032;0,047;0
"destruição";0,263;0,017;0,365;0,254;0,071;0,001
"delcídio";0,711;0,002;0,369;0,319;0,354;0,3
"cometido";0,001;0,512;0,519;0,529;0,479;0,095
"cientista";0,046;0,007;0,168;0,001;0,389;0,044
"centrão";0,056;0,12;0,06;0,036;0;0,03
"caráter";0,073;0,093;0,652;0,006;0,307;0,056
"carolina";0,92;0,166;0,428;0,027;0,963;0,137
"barbosa";0,292;0,031;0,088;0,992;0,025;0,049
"aval";0,458;0;0,072;0,046;0,064;0,038
"aposta";0,167;0,055;0,072;0,428;0,223;0
"aposentado";0,996;0,148;0;0,238;0,273;0,815
"amarillo";0,481;0,672;0,329;0,44;0,473;0,477
"adversário";0,594;0,01;0,069;0,344;0;0,03
"acertar";0,238;0;0,616;0,428;0,223;0,038
"absurdo";0,992;0,546;0,492;0,761;0,964;0,121
"usuário";0,142;0,186;0,875;0,529;0,389;0,095
"unir";0,084;0,078;0,307;0,532;0,025;0,003
"transportar";0,068;0,055;0,072;0,046;0,064;0
"tornozeleira";0;0,18;0,843;0,275;0,31;0,256
"sócio";0,194;0;0,558;0,129;0,052;0,291
"sucessor";0,325;0,269;0;0,906;0,307;0,523
"salvar";0,603;0,317;0,874;0,114;0,809;0,588
"roubar";0,525;0,047;0;0,145;0,058;0,034
"reverter";0;0,229;0,088;0,992;0,672;0,178
"retorno";0,284;0,226;0;0,122;0,537;0,108
"requerimento";0,026;0,033;0,054;0,114;0;0,026
"recuperação";0,214;0,141;0,492;0,384;0;0,034
"recuperar";0,051;0,066;0,186;0;0,42;0,026
"reclamar";0,158;0,872;0;0,122;0,537;0,396
"quebra";0,216;0,002;0,377;0,66;0,097;0,064
"preto";0,076;0,012;0,365;0,052;0,149;0,156
"precedente";0,036;0,087;0,049;0,097;0,382;0,345
"ponte";0,127;0,437;0,466;0,817;0;0,302
"petição";0,36;0,008;0,148;0,907;0,479;0,095
"paulsen";0;0,01;0,06;0,129;0,052;0,03
"pacheco";0,559;0;0,579;0,122;0,151;0,108
"ocupado";0;0,886;0,133;0,342;0,121;0,712
"nunes";0,03;0,195;0,025;0,052;0,149;0,043
"movimentação";0,068;0,02;0,884;0,849;0,558;0,755
"merecer";0,538;0,012;0,564;0;0,234;0,121
"litoral";0,009;0,343;0,487;0,44;0,473;0,477
"latino";0,103;0,684;0,572;0;0,097;0,064
"interferir";0,772;0,961;0,801;0,038;0,738;0,202
"integração";0,439;0,002;0,133;0,817;0,428;0,083
"independente";0,127;0,158;0,133;0;0,971;0,712
"ideológico";0,992;0,012;0,492;0,008;0,964;0,685
"horário";0,084;0,078;0,307;0,208;0,672;0
"homenagem";0,5;0,048;0,337;0,907;0,099;0,609
"gleisi";0,938;0,046;0,974;0,129;0,093;0,03
"formação";0,079;0,12;0,558;0,177;0,462;0,291
"exame";0,521;0,034;0;0,735;0,109;0,073
"evidência";0,099;0,229;0,307;0,056;0,672;0,466
"estabilidade";0,127;0,158;0,466;0,626;0,14;0,076
"escalão";0,093;0,961;0,34;0,441;0,738;0,056
"energia";0,626;0,272;0,183;0,001;0,739;0,456
"edifício";0,415;0,926;0,422;0,372;0,557;0,09
"déficit";0,481;0,343;0,487;0,44;0,473;0
"distância";0,062;0,047;0,564;0,041;0,058;0
"distribuição";0,402;0;0,12;0,084;0,556;0,264
"disponível";0,766;0,521;0,088;0,058;0,276;0,081
"diretor_geral";0,142;0,997;0,519;0,004;0,389;0,095
"delatar";0,068;0;0,072;0,163;0,064;0,038
"crescente";0,263;0,017;0,08;0,254;0,248;0
"costumar";0,076;0,017;0;0,6;0,071;0,83
"corrigir";0,131;0,453;0,277;0,079;0,612;0,414
"correto";0,938;0,039;0,205;0;0,18;0,62
"corrente";0,5;0;0,148;0,907;0,135;0,095
"comprometer";0,92;0,02;0,072;0,163;0,963;0,784
"cobrir";0,402;0;0,419;0,735;0,109;0,264
"campino";0,626;0,738;0,646;0,139;0;0,124
"básico";0,142;0,048;0,519;0;0,939;0,095
"boca";0,589;0,459;0,006;0,046;0,496;0,137
"augusto";0,068;0,001;0,616;0,849;0,496;0,038
"arsenal";0,046;0,028;0,049;0,277;0,042;0
"arquivamento";0,008;0,317;0,108;0,074;0;0,064
"apresentação";0,051;0,852;0,108;0,074;0,001;0,064
"alimentar";0,103;0,111;0,006;0,365;0,097;0,154
"alexandrino";0,093;0;0,801;0,066;0,088;0,056
"agravar";0,448;0,033;0,275;0,917;0,334;0,289
"aceito";0,808;0;0,164;0,994;0,151;0,108
"wagner";0,093;0;0,34;0,066;0,725;0,056
"terrorismo";0,589;0,014;0,251;0,311;0,223;0
"temporário";0;0,835;0,251;0,163;0,963;0,137
"sonho";0,214;0,047;0;0,777;0,507;0,868
"sequência";0,131;0,153;0,277;0,052;0,886;0,83
"semelhante";0,844;0,195;0,08;0,254;0,886;0,111
"saldo";0,093;0;0,652;0,235;0,088;0,056
"rossi";0,115;0;0,419;0,084;0,382;0,073
"revelação";0,92;0,071;0,251;0,681;0,223;0,755
"reafirmar";0,131;0,734;0,08;0,184;0,886;0,322
"ramo";0,084;0;0,088;0,201;0,672;0,049
"psb";0,062;0,012;0,066;0,041;0;0,034
"pré_candidato";0,589;0,014;0,072;0,163;0;0,038
"primeiro_ministro";0,056;0,295;0,516;0,71;0,18;0
"potencial";0,706;0,078;0,088;0,532;0,807;0
"perseguição";0;0,017;0,025;0,926;0,071;0,043
"osmar";0,281;0,213;0,026;0,87;0,273;0,22
"olho";0,844;0,029;0;0,266;0,342;0,231
"okamotto";0;0,26;0,133;0,095;0,121;0,083
"obrigação";0,158;0,226;0,579;0,119;0,067;0,928
"né";0,068;0,747;0;0,046;0,963;0,038
"news";0,056;0,295;0,516;0,344;0,18;0
"mdb";0,645;0,017;0,673;0,6;0;0,043
"massa";0,076;0,066;0,277;0,6;0,248;0
"kcna";0,051;0,009;0,054;0,032;0,047;0
"inventar";0,062;0,101;0,066;0,777;0,058;0
"inaudível";0,115;0,343;0;0,084;0,109;0,073
"identificado";0,904;0,008;0,148;0,388;0,135;0,609
"icbm";0,056;0,01;0,06;0,036;0,052;0
"finalidade";0,003;0,935;0,088;0,52;0,276;0,466
"facção";0,04;0,274;0,422;0,372;0,557;0,7
"fab";0,177;0;0,183;0,34;0,17;0,124
"ex_presidentes";0,284;0;0,164;0,122;0,151;0,108
"escapar";0,131;0,837;0,277;0,184;0,428;0,698
"doutor";0,361;0;0,377;0,074;0,097;0,064
"discursar";0,844;0,029;0,377;0,024;0,01;0,231
"destino";0,589;0,835;0,884;0,005;0,064;0,368
"desafiar";0,062;0,012;0,227;0,145;0,2;0
"dedicar";0,589;0,166;0,006;0,106;0,558;0,137
"custar";0,361;0,169;0;0,074;0,097;0,231
"corporação";0,142;0,189;0,337;0;0,135;0,095
"contrapartida";0,559;0;0,164;0,122;0,842;0,108
"compor";0,008;0,111;0,377;0,266;0,641;0,441
"competência";0,013;0,024;0,34;0,006;0,725;0,056
"carregar";0,706;0,633;0,307;0,52;0,276;0,26
"candidatar";0,207;0,012;0,564;0,384;0;0,034
"aço";0,481;0,343;0,487;0,44;0,011;0,477
"autoria";0,521;0,034;0,419;0,084;0;0,073
"atualização";0,5;0,001;0,148;0,907;0,939;0,095
"armamento";0,051;0,009;0,054;0,648;0,162;0
"aplicação";0,001;0,093;0,801;0,441;0,738;0,202
"andrade";0,084;0;0,088;0,058;0,807;0,049
"ambiental";0,904;0,512;0,875;0,004;0,135;0,346
"alternativo";0,292;0,229;0,307;0,992;0,004;0,612
"acionar";0;0,479;0,256;0,207;0,241;0,586
"verba";0,79;0,954;0,468;0,181;0,011;0,164
"valorizar";0,068;0,014;0,884;0;0,223;0,038
"tendência";0,127;0,041;0,964;0,054;0,971;0,076
"surpresa";0,076;0,453;0;0,926;0,428;0,156
"substituto";0;0,069;0,646;0,139;0,235;0,124
"sarney";0,402;0,372;0,492;0,084;0;0,073
"sala";0,277;0,032;0,975;0,238;0,273;0,22
"revogar";0;0,017;0,673;0,052;0;0,043
"requião";0,003;0,078;0,088;0,208;0;0,049
"promessa";0,361;0,684;0,198;0,266;0,809;0,154
"pensamento";0,238;0,014;0,616;0,005;0,01;0,368
"pdt";0,068;0,393;0,072;0,046;0;0,038
"naval";0,062;0,012;0,227;0,041;0,2;0
"máquina";0,068;0,055;0,251;0;0,963;0,784
"moraes";0,319;0,18;0;0,275;0,888;0,256
"michel";0,115;0,034;0;0,722;0,887;0,073
"mentir";0,076;0;0,809;0,477;0,886;0,043
"limitar";0,448;0,437;0,133;0,227;0,428;0,013
"leitura";0,012;0,047;0,187;0,373;0,507;0,121
"israel";0,076;0,066;0,809;0,184;0,071;0
"interpretação";0;0,111;0,377;0,365;0,342;0,231
"interessar";0,127;0,041;0,964;0,054;0,026;0,74
"igreja";0,382;0,122;0,911;0,207;0;0,19
"gravidade";0,034;0,132;0,492;0,015;0,109;0,073
"fugir";0,005;0,066;0,365;0,926;0,428;0,043
"federação";0,402;0,132;0,12;0,081;0;0,264
"exigência";0,5;0,997;0,519;0,388;0,001;0,346
"estimativa";0,481;0,672;0,487;0,435;0,359;0,422
"engenheiro";0,996;0,728;0,26;0,87;0,979;0,22
"elite";0,292;0,078;0,307;0;0,079;0,26
"doença";0,076;0,017;0;0;0,071;0,043
"desembarcar";0,249;0,479;0,256;0,522;0,005;0,702
"desejo";0,068;0,393;0,15;0,311;0,064;0,042
"depor";0,448;0;0,133;0,626;0,428;0,083
"curto";0,292;0,078;0,731;0,532;0,079;0
"culpa";0,099;0,229;0,307;0,011;0,807;0,049
"credibilidade";0,844;0,317;0,108;0,114;0,641;0,441
"cortar";0,177;0,069;0,002;0,504;0,603;0,104
"coordenador";0,004;0,372;0,12;0,722;0,187;0,073
"constante";0,292;0,299;0,088;0,992;0,672;0,081
"consideração";0;0,055;0,251;0,106;0,064;0,137
"compreender";0,292;0,02;0,307;0;0,362;0,178
"comandante";0,603;0,317;0,198;0,074;0,342;0,037
"chegada";0,706;0,02;0,307;0,058;0,276;0
"ccj";0,263;0,017;0,08;0,052;0;0,043
"caça";0,214;0,546;0,066;0,041;0,058;0
"carga";0,177;0,013;0,183;0,139;0,603;0,104
"cadeira";0,127;0,437;0,018;0,817;0,026;0,083
"bumlai";0,863;0;0,325;0,275;0,31;0,256
"breve";0,093;0,024;0,249;0,906;0,725;0,011
"baixar";0,158;0,6;0;0,433;0,537;0,108
"autonomia";0,325;0,269;0,098;0;0,725;0,523
"atribuição";0,167;0,014;0,072;0;0,963;0,137
"atrapalhar";0,402;0,132;0,492;0,735;0;0,073
"arquivar";0;0,78;0,419;0,301;0,382;0,073
"aproximar";0,076;0,837;0,365;0,184;0,612;0,005
"angola";0,222;0;0,228;0,181;0,214;0,164
"abordar";0,772;0,093;0,34;0,155;0,016;0,523
"tô";0,062;0;0,051;0,041;0,964;0,034
"trajetória";0,103;0,111;0,377;0;0,641;0,588
"seguido";0,158;0,226;0,005;0,442;0,842;0,505
"radar";0,093;0,093;0,098;0,906;0,725;0
"parceria";0,127;0,623;0,964;0,054;0,121;0,712
"oab";0;0,226;0,164;0,442;0,537;0,108
"nordeste";0,222;0,395;0,228;0,659;0,765;0
"new";0,076;0,066;0,673;0;0,071;0,698
"nelson";0,922;0,118;0,952;0,084;0,04;0,073
"mudo";0,292;0,02;0,731;0,201;0,004;0,466
"mobilizar";0,844;0,017;0,08;0,254;0,612;0,001
"miller";0,093;0;0,098;0,066;0,088;0,056
"medeiros";0,284;0,125;0,164;0,994;0,537;0,396
"mapa";0,177;0,013;0,646;0,887;0,739;0,124
"liberal";0,084;0,02;0,307;0,001;0,672;0,018
"leste";0,084;0,078;0,088;0,058;0,276;0
"justo";0,766;0,02;0;0,208;0,276;0,178
"jacob";0,001;0,728;0,975;0,238;0,273;0,22
"inaceitável";0,645;0,017;0,673;0,079;0,071;0,001
"importação";0,363;0,872;0,369;0,837;0,354;0,013
"hamburgo";0,103;0,029;0,108;0;0,342;0,909
"guam";0,062;0,012;0,066;0,041;0,058;0
"greve";0,099;0,221;0,091;0,837;0,354;0,3
"globalização";0,093;0,024;0,098;0;0,088;0,056
"futebol";0,127;0,886;0,018;0,342;0,026;0,083
"funcionamento";0,5;0,189;0,148;0;0,479;0,095
"formal";0,706;0,272;0,031;0,504;0,739;0,456
"fiscalizar";0,271;0,532;0,34;0,038;0,307;0,056
"filmar";0,922;0;0,12;0,084;0,382;0,073
"fhc";0,142;0,186;0,519;0,108;0;0,095
"exportar";0,222;0,02;0,228;0,181;0,214;0,035
"estabelecimento";0,996;0,728;0,975;0,238;0,979;0,449
"eliminar";0,103;0,111;0,108;0,024;0,097;0
"documental";0;0,601;0,204;0,158;0,19;0,143
"diretório";0,393;0,376;0,08;0,052;0;0,043
"detenção";0;0,437;0,133;0,095;0,428;0,083
"desempenho";0,491;0,101;0,228;0,659;0;0,164
"desculpa";0,439;0,886;0,964;0,817;0,471;0,302
"depósito";0,198;0,043;0,204;0,158;0,19;0,007
"decidido";0,167;0,132;0,419;0,293;0,109;0,111
"contratação";0,325;0;0,34;0,066;0,088;0,056
"concorrer";0,068;0,014;0,072;0,046;0;0,038
"companheiro";0,645;0,195;0,004;0,254;0,886;0,043
"comida";0,115;0,034;0;0,301;0,382;0,073
"cobra";0,922;0,738;0,029;0,301;0,556;0,073
"clique";0,996;0,002;0,288;0,238;0,979;0,22
"claudio";0,844;0;0,108;0,074;0,342;0,064
"chuva";0,222;0,101;0;0,176;0,214;0,606
"cade";0,084;0;0,307;0,058;0,079;0,049
"braço";0,292;0,001;0,088;0,058;0,276;0,178
"blog";0;0,226;0,579;0,122;0,309;0,108
"antecessor";0,142;0,512;0,875;0,388;0,479;0,001
"aluguel";0,415;0,014;0,422;0,651;0,408;0,354
"adiar";0;0,078;0,307;0,208;0,276;0,466
"adiantar";0,068;0,835;0,037;0,428;0,01;0,038
"adesão";0,319;0,18;0,843;0,27;0,014;0,256
"abrigo";0,142;0,048;0,337;0,108;0,135;0
"zanon";0,115;0;0,12;0,301;0,109;0,073
"véspera";0,158;0,872;0,265;0,433;0,151;0,505
"tríplex";0;0,058;0,579;0,122;0,151;0,108
"transmitir";0,645;0,066;0;0,926;0,612;0,83
"tona";0,084;0,299;0,088;0,001;0,276;0,912
"tomahawk";0,068;0,014;0,072;0,046;0,064;0
"thaad";0,093;0,024;0,098;0,066;0,088;0
"surpreender";0,142;0,189;0,01;0,388;0,939;0,215
"soares";0,073;0;0,098;0,593;0,088;0,056
"ritmo";0,281;0,582;0,288;0,238;0,979;0
"requisito";0,001;0,852;0,108;0,816;0,809;0,064
"relevante";0,284;0,6;0,164;0,002;0,537;0,108
"quantidade";0,5;0,048;0,875;0,907;0,015;0,609
"proferido";0;0,093;0,098;0,066;0,307;0,056
"posicionamento";0,685;0,024;0,34;0,155;0;0,056
"pmdb_pr";0,319;0,011;0,325;0,275;0,195;0,256
"perfil";0,103;0,111;0,377;0;0,809;0,588
"pcdob";0,325;0,23;0,098;0,066;0;0,056
"orçamentário";0,481;0,672;0,329;0,435;0,473;0,422
"mero";0,087;0,512;0,01;0,108;0,479;0,346
"licença";0,844;0,049;0,198;0,074;0,809;0,231
"liberação";0,093;0;0,34;0,235;0,299;0,056
"lewandowski";0,18;0,18;0,01;0,275;0,888;0,256
"legalidade";0,002;0,886;0,466;0,626;0,428;0,083
"individual";0,058;0,058;0,779;0,119;0,537;0,396
"indireto";0,084;0,521;0,731;0,208;0;0,049
"imigrante";0,363;0,221;0,003;0,837;0,734;0,3
"identificação";0,124;0,041;0,133;0,008;0,471;0,302
"hotel";0,198;0,82;0,723;0;0,678;0,143
"horizonte";0,249;0,331;0,911;0,522;0,865;0,702
"gesto";0,142;0,997;0,337;0,004;0,479;0,095
"frota";0,084;0,078;0,307;0,058;0,079;0
"forçar";0,772;0,269;0,801;0,441;0,307;0,056
"firme";0,766;0,02;0,305;0,201;0,276;0,26
"festa";0,177;0,069;0;0,504;0,17;0,456
"fechamento";0,559;0,125;0,579;0,122;0,008;0,108
"falhar";0,093;0,024;0,098;0,235;0,738;0
"espalhar";0,142;0,189;0,519;0;0,135;0,215
"elaborar";0,284;0,226;0,579;0,442;0,008;0,396
"dório";0,994;0,041;0;0,227;0,428;0,083
"despacho";0;0,132;0,12;0,301;0,109;0,073
"desdobramento";0,215;0,294;0,183;0,504;0,603;0,964
"correção";0,284;0,6;0,164;0;0,151;0,108
"conselheiro";0,603;0,111;0,108;0,074;0,342;0
"consciência";0,325;0,024;0,652;0;0,725;0,202
"condução";0,215;0,702;0,646;0,887;0,235;0,124
"compliance";0,158;0;0,579;0,994;0,151;0,108
"combustível";0,263;0,017;0,08;0,184;0,071;0
