"";"banalfreq";"X.gr_01";"X.gr_02"
"harvard";11;0,3668;-0,3668
"também";1290;0,348;-0,348
"desenvolvimento";98;-1,3088;1,3088
"monitoramento";11;-0,6668;0,6668
"álvaro";16;-0,1854;0,1854
"impopular";13;1,1071;-1,1071
"1980";11;-0,6668;0,6668
"encontro";165;-0,481;0,481
"joaquim";15;-0,3979;0,3979
"legenda";39;-0,9938;0,9938
"quanto";160;-1,2037;1,2037
"líquido";14;-0,3577;0,3577
"aberto";82;-1,8687;1,8687
"troca";96;-0,9676;0,9676
"claramente";21;1,855;-1,855
"brincar";13;0,6294;-0,6294
"inaceitável";21;0,8911;-0,8911
"oito";42;-1,6834;1,6834
"espalhar";20;0,5874;-0,5874
"sequer";42;0,5182;-0,5182
"vazamento";36;-0,5337;0,5337
"duro";53;-1,1389;1,1389
"constranger";13;-0,7881;0,7881
"paraguai";11;0,3668;-0,3668
"45";21;1,3311;-1,3311
"oas";173;-1,5371;1,5371
"milionário";16;0,4592;-0,4592
"investigar";198;-0,4933;0,4933
"nelson";21;-0,3257;0,3257
"membro";96;-1,2454;1,2454
"pilar";11;0,3668;-0,3668
"ausência";32;-0,7114;0,7114
"porra";10;-0,6062;0,6062
"secretário";100;-0,8361;0,8361
"magistrado";86;-0,257;0,257
"tratar";179;-1,2242;1,2242
"isenção";13;-0,7881;0,7881
"geraldo";25;-0,2321;0,2321
"paris";17;-1,0306;1,0306
"riso";13;-0,7881;0,7881
"casamento";10;-0,6062;0,6062
"quantia";16;-0,4389;0,4389
"casal";41;-0,2579;0,2579
"detalhe";63;1,5215;-1,5215
"decidir";186;1,7997;-1,7997
"encarar";10;-0,2086;0,2086
"interessar";22;-0,7007;0,7007
"publicação";34;1,1759;-1,1759
"george";14;0,2509;-0,2509
"acordo";674;1,2168;-1,2168
"enfrentar";82;-0,614;0,614
"obedecer";12;-0,2807;0,2807
"desculpa";21;0,5388;-0,5388
"organismo";11;-0,6668;0,6668
"garantido";14;-0,3577;0,3577
"8a";18;-0,2381;0,2381
"preparar";65;1,1285;-1,1285
"tv";92;0,8567;-0,8567
"supremo";165;-0,481;0,481
"proprietário";25;-0,2321;0,2321
"viajar";40;0,5844;-0,5844
"privatização";13;-0,7881;0,7881
"lamentar";34;-0,2677;0,2677
"relacionado";33;-1,2265;1,2265
"justificativo";16;-0,1854;0,1854
"gravar";71;-0,7793;0,7793
"hospital";49;0,7418;-0,7418
"pib";27;-0,2797;0,2797
"amaggi";10;0,4186;-0,4186
"redor";13;0,6294;-0,6294
"saber";466;1,3777;-1,3777
"desempenho";21;0,2777;-0,2777
"intimidade";11;-0,6668;0,6668
"pouco";257;0,8753;-0,8753
"me";261;1,0619;-1,0619
"baseado";31;-0,3853;0,3853
"mp";63;-0,5674;0,5674
"política";436;-0,7313;0,7313
"político";626;1,3944;-1,3944
"unilateral";10;-0,2086;0,2086
"referência";82;-1,8687;1,8687
"horizonte";20;-0,2955;0,2955
"empreiteiro";158;0,3941;-0,3941
"repasse";46;0,2484;-0,2484
"historiador";16;0,8366;-0,8366
"definição";11;-0,244;0,244
"emergente";17;-1,0306;1,0306
"especializado";14;1,5664;-1,5664
"mesa";45;-1,8393;1,8393
"grécia";14;-0,8487;0,8487
"quantidade";20;0,3066;-0,3066
"preventivo";68;0,772;-0,772
"contido";13;1,1071;-1,1071
"patmos";10;1,5013;-1,5013
"antigo";66;-0,9042;0,9042
"alemão";27;0,3234;-0,3234
"flagrante";19;0,3388;-0,3388
"prestação";26;-0,4903;0,4903
"400";17;0,7646;-0,7646
"dirigente";41;-1,0783;1,0783
"dermeval";16;-0,97;0,97
"recessão";17;-0,4808;0,4808
"vitória";26;-0,2555;0,2555
"superintendente";12;-0,2807;0,2807
"espanha";12;-0,7275;0,7275
"tendência";22;-0,7007;0,7007
"seara";10;-0,2086;0,2086
"conquistar";12;-0,2807;0,2807
"ajufe";13;-0,7881;0,7881
"nunca";212;-1,1636;1,1636
"matar";47;1,8162;-1,8162
"frei";12;0,3224;-0,3224
"goulart";12;-0,7275;0,7275
"fichar";30;-1,8187;1,8187
"fred";11;1,3512;-1,3512
"acontecer";277;1,4562;-1,4562
"pence";16;1,3235;-1,3235
"industrial";12;-0,2807;0,2807
"combate";85;1,9134;-1,9134
"movimento";154;-1,826;1,826
"depois";442;-1,8611;1,8611
"tom";38;0,4266;-0,4266
"corpus";49;-0,267;0,267
"estrada";27;-0,5255;0,5255
"concorrer";21;-0,3257;0,3257
"lançar";131;1,995;-1,995
"analista";40;0,3732;-0,3732
"após";539;0,3192;-0,3192
"leste";21;-0,3257;0,3257
"bilionário";16;1,9146;-1,9146
"zeze";19;-0,2663;0,2663
"protocolar";41;0,8035;-0,8035
"crescer";58;-0,9549;0,9549
"uscifrão";109;-1,3476;1,3476
"ignorar";26;1,8335;-1,8335
"avançado";27;-0,5255;0,5255
"anteriormente";17;0,4145;-0,4145
"penitenciário";11;0,7852;-0,7852
"excelência";12;0,702;-0,702
"zezé";14;0,2509;-0,2509
"levy";11;-0,6668;0,6668
"caber";84;-1,5227;1,5227
"solaris";18;0,3746;-0,3746
"presidencial";91;0,2767;-0,2767
"escutar";10;-0,2086;0,2086
"progresso";14;-0,8487;0,8487
"relator";270;0,3299;-0,3299
"ouro";25;-0,8393;0,8393
"escritor";13;0,6294;-0,6294
"polêmica";12;-0,7275;0,7275
"inácio";14;1,5664;-1,5664
"temporariamente";14;0,2509;-0,2509
"manifestação";97;-0,5737;0,5737
"privilégio";14;-0,3577;0,3577
"acreditar";169;-0,2558;0,2558
"lavrov";13;-0,7881;0,7881
"força_tarefa";57;0,6941;-0,6941
"fundação";25;-0,2321;0,2321
"desvio";36;-0,87;0,87
"renda";39;-0,9938;0,9938
"frequentar";14;-0,3577;0,3577
"classificar";34;0,5563;-0,5563
"favorável";46;-1,8916;1,8916
"bretas";17;-0,2111;0,2111
"terreno";51;-0,7242;0,7242
"irregular";18;0,3746;-0,3746
"justificar";59;-0,4717;0,4717
"resposta";114;-0,4381;0,4381
"ofício";19;-1,1518;1,1518
"conduta";43;-0,7667;0,7667
"esperança";33;0,5943;-0,5943
"jantar";34;0,3371;-0,3371
"submarino";38;1,6804;-1,6804
"econorte";12;-0,7275;0,7275
"republicano";39;-0,9938;0,9938
"secretária";11;0,7852;-0,7852
"33";18;0,6996;-0,6996
"firmeza";11;-0,6668;0,6668
"mentir";22;0,4945;-0,4945
"tesouro";17;-0,4808;0,4808
"perito";19;1,0405;-1,0405
"exterior";131;0,8979;-0,8979
"eleitor";43;-0,2972;0,2972
"art";17;-0,4808;0,4808
"afetar";34;0,5563;-0,5563
"aderir";13;-0,3186;0,3186
"dado";82;0,5736;-0,5736
"veemência";11;-0,6668;0,6668
"magistratura";13;0,6294;-0,6294
"jean";13;0,6294;-0,6294
"especialmente";45;-0,8378;0,8378
"gestão";96;-0,9676;0,9676
"acusação";195;-0,6877;0,6877
"servidor";67;-0,4667;0,4667
"eventualmente";16;-0,97;0,97
"expor";48;0,5472;-0,5472
"ela";523;-1,8898;1,8898
"ele";2386;-0,3749;0,3749
"mencionado";11;-0,6668;0,6668
"alckmin";61;-0,5187;0,5187
"dimas";14;-0,8487;0,8487
"aprender";26;1,3544;-1,3544
"59";15;0,5092;-0,5092
"horário";24;-0,2096;0,2096
"55";12;1,8723;-1,8723
"espaço";54;-0,8206;0,8206
"52";13;0,2841;-0,2841
"terceiro";72;0,6517;-0,6517
"catarina";12;-0,2807;0,2807
"clube";15;1,4384;-1,4384
"gostar";61;1,6344;-1,6344
"50";71;-0,3852;0,3852
"privilegiado";116;1,8534;-1,8534
"cnn";10;1,5013;-1,5013
"globalização";21;-1,2731;1,2731
"mão";109;1,6273;-1,6273
"privativo";12;-0,2807;0,2807
"mãe";51;0,4629;-0,4629
"excluir";19;-0,5668;0,5668
"município";42;-0,2772;0,2772
"ainda";853;-0,9315;0,9315
"explicar";147;-1,3439;1,3439
"preocupado";50;1,2661;-1,2661
"esperar";186;0,3315;-0,3315
"civil";161;-1,2282;1,2282
"refinaria";25;0,6584;-0,6584
"imigrante";20;-1,2125;1,2125
"proveniente";11;-0,244;0,244
"né";23;-1,3943;1,3943
"asiático";39;-0,3838;0,3838
"lança";15;0,2219;-0,2219
"indicado";39;-0,6303;0,6303
"remover";13;1,1071;-1,1071
"oeste";13;-0,7881;0,7881
"deflagração";11;0,3668;-0,3668
"devido";74;-0,8651;0,8651
"conteúdo";46;-1,8916;1,8916
"penal";135;-1,8616;1,8616
"mesada";10;0,8814;-0,8814
"regime";191;-0,9163;0,9163
"junto";120;-0,6986;0,6986
"peemedebista";65;-0,4246;0,4246
"depor";22;0,4945;-0,4945
"movimentação";24;-0,422;0,422
"posicionar";31;0,6783;-0,6783
"aplauso";19;-1,1518;1,1518
"apelação";19;-0,5668;0,5668
"levantar";40;0,3732;-0,3732
"joesley";519;1,2007;-1,2007
"montante";17;0,4145;-0,4145
"cedo";28;0,5265;-0,5265
"diretório";21;0,2777;-0,2777
"quase";128;0,3953;-0,3953
"dez";61;-0,7517;0,7517
"cenário";50;-0,693;0,693
"posto";41;0,5503;-0,5503
"bahia";20;-1,2125;1,2125
"substituto";22;0,2515;-0,2515
"queda";46;-1,8916;1,8916
"melhor";181;-0,5972;0,5972
"exame";24;-0,2096;0,2096
"culpa";22;0,2515;-0,2515
"praça";40;-1,5803;1,5803
"goiás";17;-1,0306;1,0306
"vallisney";10;-0,6062;0,6062
"semana";312;1,02;-1,02
"tillerson";42;-0,7319;0,7319
"remeter";15;-0,9093;0,9093
"braço";21;1,3311;-1,3311
"já";901;1,8005;-1,8005
"garantia";69;-1,8027;1,8027
"audiência";65;-0,4246;0,4246
"seguinte";97;0,5551;-0,5551
"amaral";19;-1,1518;1,1518
"caravana";28;-1,6975;1,6975
"produção";34;-0,7897;0,7897
"construir";78;-0,2506;0,2506
"partidário";42;-0,4613;0,4613
"conduzir";65;0,4715;-0,4715
"amazona";15;-0,9093;0,9093
"andrade";23;-0,389;0,389
"vital";11;0,3668;-0,3668
"morte";131;-1,7307;1,7307
"guiar";11;-0,244;0,244
"fundamento";32;-0,2264;0,2264
"solidariedade";13;0,2841;-0,2841
"câncer";10;0,4186;-0,4186
"j";77;-1,6656;1,6656
"leve";15;0,2219;-0,2219
"motorista";32;-1,94;1,94
"determinado";50;-1,0231;1,0231
"estrutural";10;-0,6062;0,6062
"turma";118;1,5153;-1,5153
"exclusivo";25;0,6584;-0,6584
"atrapalhar";22;0,2515;-0,2515
"contratação";21;-0,6555;0,6555
"voltar";206;0,7783;-0,7783
"embarcação";14;0,2509;-0,2509
"pré_candidatos";10;-0,6062;0,6062
"braskem";32;-1,177;1,177
"passar";388;0,4227;-0,4227
"maior";357;0,7634;-0,7634
"vizinho";46;-0,3609;0,3609
"adversário";25;-1,5156;1,5156
"distinto";11;-0,6668;0,6668
"detenção";21;-1,2731;1,2731
"dispor";26;-0,8865;0,8865
"celso";47;-0,9107;0,9107
"limpo";33;-0,4426;0,4426
"migrar";10;-0,2086;0,2086
"emprego";60;0,8195;-0,8195
"placa";12;0,3224;-0,3224
"cubano";14;0,5656;-0,5656
"bumlai";22;-1,3337;1,3337
"avaliar";111;-1,4099;1,4099
"copa";12;0,702;-0,702
"contribuir";39;-1,5291;1,5291
"aceitar";90;-1,0619;1,0619
"momento";396;-1,6586;1,6586
"chegada";22;-0,3569;0,3569
"cracolândia";16;0,4592;-0,4592
"r";10;-0,2086;0,2086
"and";10;-0,2086;0,2086
"prb";10;-0,2086;0,2086
"pro";212;0,9324;-0,9324
"apoiar";93;1,2662;-1,2662
"gustavo";17;-0,4808;0,4808
"politicamente";28;-0,5614;0,5614
"ideal";17;-1,0306;1,0306
"new";21;0,8911;-0,8911
"terrorismo";23;-0,389;0,389
"frio";25;1,4405;-1,4405
"reservado";10;-0,2086;0,2086
"liderar";38;0,9459;-0,9459
"prestar";148;-1,6437;1,6437
"criminalista";13;0,2841;-0,2841
"inteiro";30;1,9296;-1,9296
"mercado";121;-0,4227;0,4227
"populismo";11;-0,244;0,244
"briga";15;0,5092;-0,5092
"ouvir";117;-1,9573;1,9573
"crime";423;0,3275;-0,3275
"norte_coreanos";42;-0,4613;0,4613
"administração";88;-0,7577;0,7577
"liderança";55;-0,5823;0,5823
"radar";21;0,2777;-0,2777
"educação";58;-0,2918;0,2918
"pimentel";14;1,5664;-1,5664
"ódio";29;0,2731;-0,2731
"médico";96;0,4331;-0,4331
"antecipar";10;-0,2086;0,2086
"índice";26;-1,5762;1,5762
"frente";124;-0,9872;0,9872
"federal";898;-0,9738;0,9738
"segurar";13;0,2841;-0,2841
"passagem";17;-1,0306;1,0306
"mônica";55;1,02;-1,02
"câmara";430;-0,9621;0,9621
"liberação";20;0,3066;-0,3066
"pré_candidato";23;-1,3943;1,3943
"22";47;0,3823;-0,3823
"combater";39;0,399;-0,399
"6";172;-0,467;0,467
"afeganistão";11;1,3512;-1,3512
"28";54;-0,3629;0,3629
"correto";24;1,0827;-1,0827
"60";41;0,3489;-0,3489
"64";12;0,702;-0,702
"polo";11;-0,6668;0,6668
"atestar";16;-0,1854;0,1854
"sugestão";34;-1,2763;1,2763
"protocolo";15;0,5092;-0,5092
"divisão";31;-1,1277;1,1277
"verdadeiro";52;0,8784;-0,8784
"casa";324;0,3891;-0,3891
"caso";730;-1,5046;1,5046
"entrega";42;-0,7319;0,7319
"cândido";13;-0,7881;0,7881
"taxista";10;-0,6062;0,6062
"prisão";396;0,4859;-0,4859
"errado";40;0,5844;-0,5844
"advocacia";15;-0,3979;0,3979
"ironia";10;1,5013;-1,5013
"fácil";44;-0,3179;0,3179
"evento";56;0,7278;-0,7278
"golpe";57;1,2141;-1,2141
"consumidor";17;0,7646;-0,7646
"status";12;0,3224;-0,3224
"luta";84;0,2665;-0,2665
"saldo";23;-0,7464;0,7464
"integridade";14;-0,3577;0,3577
"raça";15;-0,9093;0,9093
"consigo";10;-0,6062;0,6062
"shayrat";10;-0,2086;0,2086
"triste";13;0,2841;-0,2841
"dedo";11;0,3668;-0,3668
"sancionar";12;-0,7275;0,7275
"explosão";12;1,8723;-1,8723
"pressionar";34;0,3371;-0,3371
"rosa";16;0,8366;-0,8366
"blog";21;0,2777;-0,2777
"derrubar";48;1,058;-1,058
"destaque";16;0,4592;-0,4592
"holding";11;-0,6668;0,6668
"porto";84;-0,3385;0,3385
"cadeira";22;-1,3337;1,3337
"prejuízo";36;0,4872;-0,4872
"ciência";35;-0,5027;0,5027
"tanto";145;0,2788;-0,2788
"abrigo";21;1,855;-1,855
"fracassar";11;-0,244;0,244
"esplanada";25;0,3831;-0,3831
"transcrição";15;-0,3979;0,3979
"autonomia";22;-0,3569;0,3569
"formalmente";10;-0,2086;0,2086
"cobrança";10;0,8814;-0,8814
"moon";26;-1,5762;1,5762
"2a";15;0,9167;-0,9167
"comunicado";72;-1,9342;1,9342
"of";13;0,6294;-0,6294
"apuração";41;-0,6975;0,6975
"compartilhar";31;-1,1277;1,1277
"tensão";66;0,6269;-0,6269
"direção";55;-0,2422;0,2422
"instrumento";29;-0,598;0,598
"nove";30;-0,6353;0,6353
"escândalo";49;0,5177;-0,5177
"telefônico";30;-1,0788;1,0788
"revolução";18;-1,0912;1,0912
"equipamento";38;0,4266;-0,4266
"ex_presidente";821;-0,8594;0,8594
"confusão";19;1,0405;-1,0405
"pronunciamento";41;0,5503;-0,5503
"feliz";11;-0,244;0,244
"cbn";14;-0,8487;0,8487
"mike";12;0,702;-0,702
"defesa";669;-0,6502;0,6502
"fornecedor";15;-0,9093;0,9093
"5";249;-0,2892;0,2892
"aplicativo";18;-1,0912;1,0912
"pauta";60;-1,4206;1,4206
"pinheiro";85;-0,3545;0,3545
"balanço";12;-0,2807;0,2807
"grupo";436;0,4621;-0,4621
"alteração";28;-0,9819;0,9819
"versão";51;-0,7242;0,7242
"transporte";27;-0,934;0,934
"perseguição";23;-0,389;0,389
"construtor";56;-1,752;1,752
"possivelmente";11;0,3668;-0,3668
"ali";60;-1,941;1,941
"hierarquia";11;-0,244;0,244
"separar";19;-0,5668;0,5668
"abin";31;0,6783;-0,6783
"velho";41;0,3489;-0,3489
"existir";188;-0,7096;0,7096
"equivocar";12;-0,2807;0,2807
"dirigir";49;-0,267;0,267
"estupro";10;-0,6062;0,6062
"ter";4046;-1,7111;1,7111
"criminalizar";10;-0,6062;0,6062
"sua";1149;0,437;-0,437
"sul";304;1,7786;-1,7786
"jato";13;1,1071;-1,1071
"alberto";15;-0,9093;0,9093
"avaliação";60;-1,0243;1,0243
"naval";22;1,2417;-1,2417
"surpresa";22;-0,7007;0,7007
"implantação";10;1,5013;-1,5013
"influenciar";29;0,2731;-0,2731
"trecho";86;-0,7084;0,7084
"arrepender";10;0,4186;-0,4186
"estimativa";22;-0,3569;0,3569
"dem_rj";30;-1,0788;1,0788
"provocar";66;0,8393;-0,8393
"vista";85;-0,917;0,917
"começar";244;-0,9453;0,9453
"permanente";19;-1,1518;1,1518
"descrever";30;0,4539;-0,4539
"conta";146;0,3553;-0,3553
"mira";11;-0,244;0,244
"avanço";60;-1,4206;1,4206
"debater";10;-0,6062;0,6062
"salvador";35;-0,8297;0,8297
"adesão";21;-1,2731;1,2731
"baixar";22;0,4945;-0,4945
"renato";32;0,3912;-0,3912
"negócio";102;-1,1374;1,1374
"dúvida";86;-0,7084;0,7084
"realização";38;-0,5976;0,5976
"concordar";68;-1,7593;1,7593
"cachorro";10;1,5013;-1,5013
"comunicação";60;-0,495;0,495
"favorecimento";15;-0,9093;0,9093
"prender";32;1,7415;-1,7415
"lhe";58;1,4742;-1,4742
"festa";20;0,9625;-0,9625
"marlon";10;-0,6062;0,6062
"dentro";177;-1,6458;1,6458
"grande";365;-0,2973;0,2973
"personalidade";14;0,2509;-0,2509
"agronegócio";10;0,4186;-0,4186
"delação";576;1,761;-1,761
"integração";24;-1,455;1,455
"tático";10;-0,2086;0,2086
"financiar";38;-0,3592;0,3592
"recolhimento";10;-0,2086;0,2086
"argentino";19;-0,5668;0,5668
"150";32;0,9424;-0,9424
"superintendência";15;-0,3979;0,3979
"ficar";466;0,4619;-0,4619
"cada";222;-0,493;0,493
"pedido";357;-0,873;0,873
"cercar";180;1,7872;-1,7872
"envolver";166;-0,6203;0,6203
"fábrica";29;-0,598;0,598
"clandestino";10;0,4186;-0,4186
"bloquear";10;0,4186;-0,4186
"intenção";77;0,7037;-0,7037
"obra";111;-1,1265;1,1265
"sanitário";15;0,5092;-0,5092
"projeto";284;-0,4735;0,4735
"fúria";12;-0,7275;0,7275
"77";10;-0,6062;0,6062
"corrêa";27;0,3234;-0,3234
"relato";47;0,5784;-0,5784
"ciente";11;0,3668;-0,3668
"concurso";11;1,3512;-1,3512
"bernardo";49;-0,4299;0,4299
"raciocínio";10;0,4186;-0,4186
"candidatar";23;-0,389;0,389
"natureza";27;-0,5255;0,5255
"hotel";20;0,3066;-0,3066
"eletrônico";37;-0,3353;0,3353
"dano";42;0,5182;-0,5182
"ingressar";11;-0,6668;0,6668
"7a";10;-0,2086;0,2086
"cobrar";44;-0,3179;0,3179
"articulação";19;-0,5668;0,5668
"violar";28;1,1988;-1,1988
"duque";60;-0,7223;0,7223
"privado";84;-1,173;1,173
"situação";265;1,1204;-1,1204
"manobra";32;-0,4136;0,4136
"76";11;-0,244;0,244
"75";11;0,7852;-0,7852
"73";13;0,2841;-0,2841
"cordeiro";10;-0,6062;0,6062
"atualmente";57;-0,4267;0,4267
"66";11;-0,244;0,244
"superar";27;-0,5255;0,5255
"história";149;-0,3732;0,3732
"carga";22;-0,3569;0,3569
"perícia";18;-1,0912;1,0912
"original";32;-0,7114;0,7114
"engenheiro";22;0,8255;-0,8255
"porque";533;-1,6141;1,6141
"vítima";89;-0,2978;0,2978
"aparelho";19;0,6408;-0,6408
"identificado";23;0,2279;-0,2279
"cota";14;-0,8487;0,8487
"início";160;-0,9959;0,9959
"camex";16;-0,97;0,97
"curto";22;0,2515;-0,2515
"transferência";51;-0,7242;0,7242
"diretoria";36;-0,312;0,312
"catastrófico";10;0,8814;-0,8814
"código";46;-1,2957;1,2957
"constar";46;0,6112;-0,6112
"território";81;1,8147;-1,8147
"diligência";10;-0,6062;0,6062
"solo";11;0,3668;-0,3668
"cirurgia";16;-0,1854;0,1854
"existência";33;-0,4426;0,4426
"c";26;-0,4903;0,4903
"cortar";22;0,2515;-0,2515
"operar";27;-0,5255;0,5255
"capítulo";11;0,3668;-0,3668
"fantástico";11;-0,6668;0,6668
"adriano";11;0,7852;-0,7852
"criação";50;-1,0231;1,0231
"legalidade";20;-1,2125;1,2125
"pr";35;-0,5027;0,5027
"brics";11;-0,6668;0,6668
"pt";450;1,9635;-1,9635
"criar";184;-0,786;0,786
"pe";10;0,8814;-0,8814
"pm";26;1,3544;-1,3544
"auxiliar";32;-1,94;1,94
"cinco";107;-1,0171;1,0171
"fernandes";18;-1,0912;1,0912
"bombardeio";31;-0,3853;0,3853
"rir";12;0,3224;-0,3224
"melin";13;-0,7881;0,7881
"cassar";56;-1,752;1,752
"9";115;0,3667;-0,3667
"atrás";45;0,6457;-0,6457
"pé";29;-0,3309;0,3309
"amplo";29;-1,0302;1,0302
"participante";20;-0,6108;0,6108
"apenas";305;0,504;-0,504
"propor";51;-0,7242;0,7242
"internar";15;0,5092;-0,5092
"investidor";19;-0,5668;0,5668
"depositar";17;-0,4808;0,4808
"inocente";29;0,4888;-0,4888
"técnica";31;-1,8793;1,8793
"credibilidade";22;-0,7007;0,7007
"técnico";40;-1,5803;1,5803
"integrante";69;-0,7239;0,7239
"fraudar";12;-0,7275;0,7275
"aço";23;-1,3943;1,3943
"piorar";14;-0,3577;0,3577
"direto";87;0,8062;-0,8062
"arthur";14;0,2509;-0,2509
"arrecadação";12;-0,7275;0,7275
"revogação";11;-0,6668;0,6668
"revisão";15;-0,3979;0,3979
"rádio";51;0,9203;-0,9203
"kassab";12;-0,7275;0,7275
"atriz";12;1,2211;-1,2211
"luxo";14;-0,8487;0,8487
"pac";16;-0,4389;0,4389
"pago";19;1,0405;-1,0405
"gás";30;0,2509;-0,2509
"modelo";50;0,3176;-0,3176
"justo";21;-0,3257;0,3257
"intenso";18;-1,0912;1,0912
"batalha";14;0,2509;-0,2509
"sindicato";62;-1,0952;1,0952
"tributação";10;-0,6062;0,6062
"câmera";29;0,7745;-0,7745
"mst";14;1,0063;-1,0063
"greenfield";12;-0,2807;0,2807
"canal";38;0,9459;-0,9459
"i";13;0,6294;-0,6294
"comprometido";12;-0,7275;0,7275
"absolutamente";52;0,8784;-0,8784
"anúncio";29;-1,0302;1,0302
"fase";116;-1,9212;1,9212
"exatamente";32;-0,4136;0,4136
"infelizmente";27;-0,2797;0,2797
"devidamente";13;0,2841;-0,2841
"foguete";37;1,3531;-1,3531
"impossível";27;1,274;-1,274
"associated";12;-0,7275;0,7275
"áfrica";28;0,2972;-0,2972
"letícia";39;-0,3838;0,3838
"imposto";101;-0,2561;0,2561
"frear";13;-0,7881;0,7881
"tentativa";105;-1,226;1,226
"desdobramento";20;-0,6108;0,6108
"perfil";20;0,3066;-0,3066
"independente";24;1,0827;-1,0827
"gravador";13;0,2841;-0,2841
"protagonizar";10;1,5013;-1,5013
"diretor_geral";24;-1,455;1,455
"problema";213;-0,8494;0,8494
"inglês";35;-0,8297;0,8297
"teto";30;-1,8187;1,8187
"acalmar";12;1,8723;-1,8723
"desenvolver";65;-0,6179;0,6179
"palavra";114;0,9951;-0,9951
"atrasar";11;-0,6668;0,6668
"estranho";18;0,6996;-0,6996
"vestir";10;-0,6062;0,6062
"tribunal";234;-1,8998;1,8998
"expectativa";41;-0,2579;0,2579
"você";449;1,0833;-1,0833
"postura";18;-1,0912;1,0912
"contrapartida";23;0,2279;-0,2279
"virtude";19;-0,5668;0,5668
"claudio";21;-1,2731;1,2731
"nação";83;0,5502;-0,5502
"recuperar";24;0,7097;-0,7097
"porta_voz";37;-0,5654;0,5654
"público";922;-1,0484;1,0484
"destinar";73;-1,133;1,133
"metro";10;1,5013;-1,5013
"prestígio";14;-0,3577;0,3577
"transparência";31;-0,6731;0,6731
"jae_in";19;-1,1518;1,1518
"pesar";12;-0,7275;0,7275
"comentar";90;1,3872;-1,3872
"uso";103;-0,912;0,912
"especialista";98;0,8773;-0,8773
"sangue";25;1,9416;-1,9416
"interferência";13;-0,3186;0,3186
"perante";31;1,3861;-1,3861
"estudante";18;-0,5234;0,5234
"pmdb_al";17;-1,0306;1,0306
"tampouco";10;-0,6062;0,6062
"expandir";11;0,3668;-0,3668
"azevedo";12;-0,2807;0,2807
"importar";41;-0,6975;0,6975
"semelhante";23;-0,7464;0,7464
"sequestro";12;-0,7275;0,7275
"sim";130;0,9237;-0,9237
"mentiroso";17;0,7646;-0,7646
"martins";39;-0,9938;0,9938
"decolar";12;0,3224;-0,3224
"nacala";31;-1,8793;1,8793
"omissão";14;-0,3577;0,3577
"indevido";47;-1,3401;1,3401
"superior";129;-0,5525;0,5525
"listar";101;0,6226;-0,6226
"13a";10;-0,6062;0,6062
"washington";85;-0,3545;0,3545
"material";59;-0,3093;0,3093
"dever";575;-0,9194;0,9194
"souza";37;-1,4273;1,4273
"asmat";11;-0,6668;0,6668
"artilharia";14;0,5656;-0,5656
"83";17;-0,2111;0,2111
"80";44;-0,516;0,516
"conhecimento";74;-1,5466;1,5466
"87";15;0,9167;-0,9167
"prático";119;-1,668;1,668
"bombeiro";10;0,4186;-0,4186
"cautela";13;-0,3186;0,3186
"mendherson";11;-0,244;0,244
"legado";31;-0,3853;0,3853
"york";52;0,6369;-0,6369
"cair";107;1,7135;-1,7135
"via";59;0,6309;-0,6309
"teor";11;0,3668;-0,3668
"exportação";56;-1,752;1,752
"filiar";15;-0,3979;0,3979
"instalar";29;0,4888;-0,4888
"deflagrar";30;-0,6353;0,6353
"marqueteiro";50;-0,2851;0,2851
"capaz";81;0,9999;-0,9999
"vereador";68;-1,3156;1,3156
"efeito";62;-1,5037;1,5037
"fgts";12;-0,7275;0,7275
"carnaval";17;-1,0306;1,0306
"adotado";11;-0,244;0,244
"governamental";12;-0,7275;0,7275
"independentemente";14;-0,3577;0,3577
"sonho";23;1,1591;-1,1591
"tender";62;-0,7814;0,7814
"certamente";21;0,2777;-0,2777
"governança";19;-1,1518;1,1518
"encerramento";11;-0,244;0,244
"distrito";44;-1,2077;1,2077
"lugar";113;0,2917;-0,2917
"intermediário";14;0,2509;-0,2509
"medicamento";12;1,2211;-1,2211
"recuar";13;0,2841;-0,2841
"fiel";10;-0,2086;0,2086
"democrata";17;-1,0306;1,0306
"comparação";14;-0,3577;0,3577
"insegurança";10;-0,6062;0,6062
"julgador";10;-0,6062;0,6062
"debate";61;-1,462;1,462
"eficiente";12;-0,7275;0,7275
"pensar";131;0,4624;-0,4624
"local";166;1,6136;-1,6136
"firmado";10;-0,6062;0,6062
"corresponder";15;0,2219;-0,2219
"cuba";32;0,6349;-0,6349
"massacre";13;0,2841;-0,2841
"transição";10;-0,6062;0,6062
"pedalada";12;0,3224;-0,3224
"bem_informado";12;-0,7275;0,7275
"noruega";16;1,9146;-1,9146
"ilegalidade";31;-1,1277;1,1277
"partir";182;-0,6126;0,6126
"dispensar";11;1,3512;-1,3512
"interferir";24;0,417;-0,417
"perfeito";11;0,7852;-0,7852
"favor";135;1,1571;-1,1571
"itália";32;-0,4136;0,4136
"agravar";24;-0,422;0,422
"trabalhar";191;-0,507;0,507
"termelétrico";10;-0,6062;0,6062
"petrobrás";36;-1,3767;1,3767
"quebra";24;-0,2096;0,2096
"confronto";32;-0,2264;0,2264
"avô";12;0,3224;-0,3224
"apurar";74;-1,167;1,167
"amigo";101;0,7933;-0,7933
"revisor";17;-1,0306;1,0306
"fraco";51;-0,4787;0,4787
