"";"X.gr_01";"X.gr_02"
"sadi";-0,8487;0,8487
"anuência";-0,6062;0,6062
"vermelho";1,0405;-1,0405
"edson";2,2839;-2,2839
"jurídico";-0,7084;0,7084
"orientar";0,3912;-0,3912
"tornou_se";-0,2807;0,2807
"rei";-0,2326;0,2326
"meirelles";-0,7814;0,7814
"mata";-0,5234;0,5234
"praticar";0,4333;-0,4333
"mato";-0,5337;0,5337
"pré_candidatura";-0,6668;0,6668
"que";-0,4361;0,4361
"compra";-3,4606;3,4606
"atenção";2,3008;-2,3008
"codinome";-0,3577;0,3577
"pautar";-1,0912;1,0912
"marcelo";-2,1677;2,1677
"mortal";3,1934;-3,1934
"constrangimento";1,2211;-1,2211
"ameaçar";6,2366;-6,2366
"detectar";0,3831;-0,3831
"omitir";-0,6062;0,6062
"pgr";3,3292;-3,3292
"transação";-0,8865;0,8865
"cuiabá";-0,7275;0,7275
"palestino";-0,6668;0,6668
"rocha";0,5836;-0,5836
"abandonado";-0,3577;0,3577
"negro";-0,4724;0,4724
"eleger";-0,2658;0,2658
"fórum";-1,5665;1,5665
"serraglio";-0,5027;0,5027
"petrobras";0,4404;-0,4404
"respeitar";0,3262;-0,3262
"cabeça";3,3041;-3,3041
"atitude";1,6759;-1,6759
"fiscalizar";-0,6555;0,6555
"incentivo";-0,97;0,97
"mil";3,283;-3,283
"min";10,6218;-10,6218
"ultrapassar";3,5386;-3,5386
"isto";-0,6731;0,6731
"oliveira";-0,3648;0,3648
"experiência";-0,7114;0,7114
"pmdb_pr";-0,6108;0,6108
"tributário";-1,6368;1,6368
"herman";2,0268;-2,0268
"seguro";-0,3049;0,3049
"elevador";-0,6062;0,6062
"dignidade";1,9416;-1,9416
"conspiração";0,8877;-0,8877
"intolerância";-1,0912;1,0912
"balístico";2,1329;-2,1329
"palanque";0,4186;-0,4186
"lançamento";2,3794;-2,3794
"dependência";0,4186;-0,4186
"obviamente";1,0405;-1,0405
"lobo";2,9701;-2,9701
"contradição";-0,4808;0,4808
"aproximadamente";0,6408;-0,6408
"wesley";-0,9938;0,9938
"responsabilidade";-3,6452;3,6452
"grosso";0,399;-0,399
"reconhecimento";-0,5234;0,5234
"islâmico";0,7878;-0,7878
"breve";0,4945;-0,4945
"primeiro";-6,037;6,037
"fator";-0,6353;0,6353
"precedente";-0,2096;0,2096
"bruno";-0,4426;0,4426
"exato";1,3544;-1,3544
"dallagnol";2,2571;-2,2571
"utilizar";-0,7793;0,7793
"manhã";0,7145;-0,7145
"cansado";-0,6062;0,6062
"rumo";0,7248;-0,7248
"interesse";-2,3778;2,3778
"romero";-0,1854;0,1854
"climático";-0,3577;0,3577
"norte_coreana";0,9459;-0,9459
"comercializar";-0,6668;0,6668
"norte_coreano";0,6083;-0,6083
"ao";-2,2853;2,2853
"augusto";-0,2096;0,2096
"república";-2,0218;2,0218
"notificar";-0,6062;0,6062
"multa";-2,9706;2,9706
"haddad";-1,5156;1,5156
"externo";-1,6834;1,6834
"ar";2,0688;-2,0688
"homem";6,9151;-6,9151
"eficaz";-0,2807;0,2807
"gsi";-0,6668;0,6668
"percepção";-0,7881;0,7881
"rodrigo";2,1164;-2,1164
"abrigar";0,2219;-0,2219
"conclusão";-0,8297;0,8297
"transferir";0,6587;-0,6587
"doleiro";1,6387;-1,6387
"traçar";2,9018;-2,9018
"clique";0,2777;-0,2777
"sauna";-0,6062;0,6062
"praia";-0,7275;0,7275
"constituir";-0,3577;0,3577
"sete";-1,0614;1,0614
"falência";-0,244;0,244
"ironizar";2,0576;-2,0576
"paciência";0,4145;-0,4145
"irritar";3,887;-3,887
"wagner";0,454;-0,454
"abar";0,9625;-0,9625
"reunir";-0,8611;0,8611
"vergonhoso";0,3668;-0,3668
"resistir";-1,0912;1,0912
"paralelo";-0,1854;0,1854
"senhor";-1,6139;1,6139
"teste";-0,267;0,267
"anistia";-0,9093;0,9093
"competência";-0,7464;0,7464
"américa";2,4187;-2,4187
"chico";2,1162;-2,1162
"demais";-1,2382;1,2382
"dezena";1,3861;-1,3861
"assinar";-1,1545;1,1545
"marun";-1,5156;1,5156
"demonstração";-0,5668;0,5668
"combustível";-0,2955;0,2955
"consumir";1,0063;-1,0063
"somar";0,3129;-0,3129
"escala";-0,1854;0,1854
"eliseu";-1,5762;1,5762
"simples";0,6618;-0,6618
"harvard";0,3668;-0,3668
"também";0,348;-0,348
"desenvolvimento";-1,3088;1,3088
"monitoramento";-0,6668;0,6668
"álvaro";-0,1854;0,1854
"impopular";1,1071;-1,1071
"1980";-0,6668;0,6668
"encontro";-0,481;0,481
"joaquim";-0,3979;0,3979
"legenda";-0,9938;0,9938
"quanto";-1,2037;1,2037
"líquido";-0,3577;0,3577
"aberto";-1,8687;1,8687
"troca";-0,9676;0,9676
"claramente";1,855;-1,855
"brincar";0,6294;-0,6294
"inaceitável";0,8911;-0,8911
"oito";-1,6834;1,6834
"espalhar";0,5874;-0,5874
"sequer";0,5182;-0,5182
"vazamento";-0,5337;0,5337
"seis";-2,4289;2,4289
"duro";-1,1389;1,1389
"constranger";-0,7881;0,7881
"paraguai";0,3668;-0,3668
"povo";6,4698;-6,4698
"invadir";5,7002;-5,7002
"45";1,3311;-1,3311
"hélio";2,6514;-2,6514
"oas";-1,5371;1,5371
"milionário";0,4592;-0,4592
"investigar";-0,4933;0,4933
"nelson";-0,3257;0,3257
"membro";-1,2454;1,2454
"pilar";0,3668;-0,3668
"ausência";-0,7114;0,7114
"porra";-0,6062;0,6062
"secretário";-0,8361;0,8361
"magistrado";-0,257;0,257
"tratar";-1,2242;1,2242
"isenção";-0,7881;0,7881
"geraldo";-0,2321;0,2321
"paris";-1,0306;1,0306
"riso";-0,7881;0,7881
"casamento";-0,6062;0,6062
"quantia";-0,4389;0,4389
"casal";-0,2579;0,2579
"possuir";7,9581;-7,9581
"detalhe";1,5215;-1,5215
"decidir";1,7997;-1,7997
"encarar";-0,2086;0,2086
"interessar";-0,7007;0,7007
"publicação";1,1759;-1,1759
"george";0,2509;-0,2509
"acordo";1,2168;-1,2168
"enfrentar";-0,614;0,614
"obedecer";-0,2807;0,2807
"desculpa";0,5388;-0,5388
"organismo";-0,6668;0,6668
"garantido";-0,3577;0,3577
"8a";-0,2381;0,2381
"preparar";1,1285;-1,1285
"março";-2,5123;2,5123
"tv";0,8567;-0,8567
"supremo";-0,481;0,481
"proprietário";-0,2321;0,2321
"viajar";0,5844;-0,5844
"privatização";-0,7881;0,7881
"lamentar";-0,2677;0,2677
"relacionado";-1,2265;1,2265
"justificativo";-0,1854;0,1854
"gravar";-0,7793;0,7793
"hospital";0,7418;-0,7418
"pib";-0,2797;0,2797
"amaggi";0,4186;-0,4186
"aplicar";-2,0612;2,0612
"redor";0,6294;-0,6294
"saber";1,3777;-1,3777
"desempenho";0,2777;-0,2777
"intimidade";-0,6668;0,6668
"pouco";0,8753;-0,8753
"me";1,0619;-1,0619
"mg";2,6062;-2,6062
"baseado";-0,3853;0,3853
"mp";-0,5674;0,5674
"política";-0,7313;0,7313
"político";1,3944;-1,3944
"unilateral";-0,2086;0,2086
"referência";-1,8687;1,8687
"horizonte";-0,2955;0,2955
"empreiteiro";0,3941;-0,3941
"repasse";0,2484;-0,2484
"historiador";0,8366;-0,8366
"definição";-0,244;0,244
"emergente";-1,0306;1,0306
"especializado";1,5664;-1,5664
"mesa";-1,8393;1,8393
"grécia";-0,8487;0,8487
"quantidade";0,3066;-0,3066
"preventivo";0,772;-0,772
"contido";1,1071;-1,1071
"enviar";2,9981;-2,9981
"patmos";1,5013;-1,5013
"antigo";-0,9042;0,9042
"alemão";0,3234;-0,3234
"flagrante";0,3388;-0,3388
"prestação";-0,4903;0,4903
"400";0,7646;-0,7646
"dem";-2,1825;2,1825
"dirigente";-1,0783;1,0783
"dermeval";-0,97;0,97
"desrespeitar";2,6514;-2,6514
"recessão";-0,4808;0,4808
"vitória";-0,2555;0,2555
"superintendente";-0,2807;0,2807
"espanha";-0,7275;0,7275
"tendência";-0,7007;0,7007
"seara";-0,2086;0,2086
"mantega";2,1265;-2,1265
"jon_un";31,8681;-31,8681
"conquistar";-0,2807;0,2807
"ajufe";-0,7881;0,7881
"nunca";-1,1636;1,1636
"matar";1,8162;-1,8162
"frei";0,3224;-0,3224
"goulart";-0,7275;0,7275
"fichar";-1,8187;1,8187
"fred";1,3512;-1,3512
"acontecer";1,4562;-1,4562
"pence";1,3235;-1,3235
"industrial";-0,2807;0,2807
"combate";1,9134;-1,9134
"movimento";-1,826;1,826
"depois";-1,8611;1,8611
"quinto";-5,1533;5,1533
"tom";0,4266;-0,4266
"corpus";-0,267;0,267
"estrada";-0,5255;0,5255
"concorrer";-0,3257;0,3257
"lançar";1,995;-1,995
"analista";0,3732;-0,3732
"após";0,3192;-0,3192
"leste";-0,3257;0,3257
"bilionário";1,9146;-1,9146
"zeze";-0,2663;0,2663
"recado";4,0221;-4,0221
"protocolar";0,8035;-0,8035
"crescer";-0,9549;0,9549
"disparar";5,4287;-5,4287
"uscifrão";-1,3476;1,3476
"ignorar";1,8335;-1,8335
"tratado";-2,8552;2,8552
"avançado";-0,5255;0,5255
"anteriormente";0,4145;-0,4145
"penitenciário";0,7852;-0,7852
"excelência";0,702;-0,702
"zezé";0,2509;-0,2509
"levy";-0,6668;0,6668
"patrimônio";3,0942;-3,0942
"caber";-1,5227;1,5227
"solaris";0,3746;-0,3746
"presidencial";0,2767;-0,2767
"escutar";-0,2086;0,2086
"progresso";-0,8487;0,8487
"relator";0,3299;-0,3299
"ouro";-0,8393;0,8393
"desespero";2,2719;-2,2719
"escritor";0,6294;-0,6294
"polêmica";-0,7275;0,7275
"inácio";1,5664;-1,5664
"temporariamente";0,2509;-0,2509
"manifestação";-0,5737;0,5737
"privilégio";-0,3577;0,3577
"acreditar";-0,2558;0,2558
"lavrov";-0,7881;0,7881
"força_tarefa";0,6941;-0,6941
"fundação";-0,2321;0,2321
"desvio";-0,87;0,87
"alguma";2,0638;-2,0638
"renda";-0,9938;0,9938
"frequentar";-0,3577;0,3577
"imprudente";2,7851;-2,7851
"classificar";0,5563;-0,5563
"favorável";-1,8916;1,8916
"news";9,1701;-9,1701
"bretas";-0,2111;0,2111
"terreno";-0,7242;0,7242
"irregular";0,3746;-0,3746
"justificar";-0,4717;0,4717
"resposta";-0,4381;0,4381
"ofício";-1,1518;1,1518
"conduta";-0,7667;0,7667
"esperança";0,5943;-0,5943
"jantar";0,3371;-0,3371
"submarino";1,6804;-1,6804
"econorte";-0,7275;0,7275
"republicano";-0,9938;0,9938
"secretária";0,7852;-0,7852
"33";0,6996;-0,6996
"firmeza";-0,6668;0,6668
"mentir";0,4945;-0,4945
"tesouro";-0,4808;0,4808
"perito";1,0405;-1,0405
"exterior";0,8979;-0,8979
"eleitor";-0,2972;0,2972
"art";-0,4808;0,4808
"afetar";0,5563;-0,5563
"portal";5,6192;-5,6192
"aderir";-0,3186;0,3186
"dado";0,5736;-0,5736
"veemência";-0,6668;0,6668
"magistratura";0,6294;-0,6294
"jean";0,6294;-0,6294
"especialmente";-0,8378;0,8378
"lutar";2,8103;-2,8103
"gestão";-0,9676;0,9676
"acusação";-0,6877;0,6877
"servidor";-0,4667;0,4667
"eventualmente";-0,97;0,97
"expor";0,5472;-0,5472
"ela";-1,8898;1,8898
"ele";-0,3749;0,3749
"mencionado";-0,6668;0,6668
"alckmin";-0,5187;0,5187
"dimas";-0,8487;0,8487
"aprender";1,3544;-1,3544
"59";0,5092;-0,5092
"horário";-0,2096;0,2096
"55";1,8723;-1,8723
"espaço";-0,8206;0,8206
"52";0,2841;-0,2841
"terceiro";0,6517;-0,6517
"catarina";-0,2807;0,2807
"clube";1,4384;-1,4384
"gostar";1,6344;-1,6344
"50";-0,3852;0,3852
"privilegiado";1,8534;-1,8534
"rio";-7,5701;7,5701
"cnn";1,5013;-1,5013
"globalização";-1,2731;1,2731
"mão";1,6273;-1,6273
"privativo";-0,2807;0,2807
"mãe";0,4629;-0,4629
"centro";-4,0742;4,0742
"excluir";-0,5668;0,5668
"município";-0,2772;0,2772
"ainda";-0,9315;0,9315
"explicar";-1,3439;1,3439
"algo";3,2813;-3,2813
"preocupado";1,2661;-1,2661
"esperar";0,3315;-0,3315
"agressão";2,3386;-2,3386
"civil";-1,2282;1,2282
"refinaria";0,6584;-0,6584
"imigrante";-1,2125;1,2125
"proveniente";-0,244;0,244
"né";-1,3943;1,3943
"ajuda";2,1635;-2,1635
"asiático";-0,3838;0,3838
"lança";0,2219;-0,2219
"indicado";-0,6303;0,6303
"remover";1,1071;-1,1071
"oeste";-0,7881;0,7881
"deflagração";0,3668;-0,3668
"devido";-0,8651;0,8651
"vivo";3,4201;-3,4201
"conteúdo";-1,8916;1,8916
"penal";-1,8616;1,8616
"mesada";0,8814;-0,8814
"regime";-0,9163;0,9163
"junto";-0,6986;0,6986
"peemedebista";-0,4246;0,4246
"imóvel";-5,0529;5,0529
"depor";0,4945;-0,4945
"movimentação";-0,422;0,422
"posicionar";0,6783;-0,6783
"aplauso";-1,1518;1,1518
"apelação";-0,5668;0,5668
"levantar";0,3732;-0,3732
"joesley";1,2007;-1,2007
"montante";0,4145;-0,4145
"cedo";0,5265;-0,5265
"diretório";0,2777;-0,2777
"curitiba";2,9658;-2,9658
"quase";0,3953;-0,3953
"dez";-0,7517;0,7517
"cenário";-0,693;0,693
"posto";0,5503;-0,5503
"bahia";-1,2125;1,2125
"substituto";0,2515;-0,2515
"queda";-1,8916;1,8916
"chorar";3,6446;-3,6446
"melhor";-0,5972;0,5972
"exame";-0,2096;0,2096
"culpa";0,2515;-0,2515
"praça";-1,5803;1,5803
"goiás";-1,0306;1,0306
"vallisney";-0,6062;0,6062
"semana";1,02;-1,02
"tillerson";-0,7319;0,7319
"remeter";-0,9093;0,9093
"braço";1,3311;-1,3311
"já";1,8005;-1,8005
"garantia";-1,8027;1,8027
"audiência";-0,4246;0,4246
"garantir";-2,1033;2,1033
"seguinte";0,5551;-0,5551
"amaral";-1,1518;1,1518
"caravana";-1,6975;1,6975
"produção";-0,7897;0,7897
"dodge";-2,0006;2,0006
"figura";3,0379;-3,0379
"antagonista";8,141;-8,141
"construir";-0,2506;0,2506
"partidário";-0,4613;0,4613
"conduzir";0,4715;-0,4715
"amazona";-0,9093;0,9093
"andrade";-0,389;0,389
"1";2,0495;-2,0495
"vital";0,3668;-0,3668
"morte";-1,7307;1,7307
"guiar";-0,244;0,244
"fundamento";-0,2264;0,2264
"explodir";3,5202;-3,5202
"solidariedade";0,2841;-0,2841
"câncer";0,4186;-0,4186
"j";-1,6656;1,6656
"leve";0,2219;-0,2219
"motorista";-1,94;1,94
"determinado";-1,0231;1,0231
"estrutural";-0,6062;0,6062
"companhia";-2,328;2,328
"turma";1,5153;-1,5153
"exclusivo";0,6584;-0,6584
"atrapalhar";0,2515;-0,2515
"contratação";-0,6555;0,6555
"voltar";0,7783;-0,7783
"embarcação";0,2509;-0,2509
"pré_candidatos";-0,6062;0,6062
"braskem";-1,177;1,177
"passar";0,4227;-0,4227
"maior";0,7634;-0,7634
"vizinho";-0,3609;0,3609
"adversário";-1,5156;1,5156
"prontidão";3,1934;-3,1934
"distinto";-0,6668;0,6668
"detenção";-1,2731;1,2731
"dispor";-0,8865;0,8865
"celso";-0,9107;0,9107
"limpo";-0,4426;0,4426
"migrar";-0,2086;0,2086
"emprego";0,8195;-0,8195
"placa";0,3224;-0,3224
"cubano";0,5656;-0,5656
"bumlai";-1,3337;1,3337
"ameaça";2,0311;-2,0311
"avaliar";-1,4099;1,4099
"poupar";6,822;-6,822
"copa";0,702;-0,702
"contribuir";-1,5291;1,5291
"aceitar";-1,0619;1,0619
"momento";-1,6586;1,6586
"chegada";-0,3569;0,3569
"cracolândia";0,4592;-0,4592
"r";-0,2086;0,2086
"nota";-3,3633;3,3633
"and";-0,2086;0,2086
"prb";-0,2086;0,2086
"pro";0,9324;-0,9324
"ano";-3,5322;3,5322
"frota";5,9652;-5,9652
"apresentado";-2,8552;2,8552
"apoiar";1,2662;-1,2662
"gustavo";-0,4808;0,4808
"politicamente";-0,5614;0,5614
"ideal";-1,0306;1,0306
"new";0,8911;-0,8911
"terrorismo";-0,389;0,389
"frio";1,4405;-1,4405
"reservado";-0,2086;0,2086
"conversa";-3,0135;3,0135
"liderar";0,9459;-0,9459
"prestar";-1,6437;1,6437
"criminalista";0,2841;-0,2841
"inteiro";1,9296;-1,9296
"mercado";-0,4227;0,4227
"populismo";-0,244;0,244
"briga";0,5092;-0,5092
"ouvir";-1,9573;1,9573
"crime";0,3275;-0,3275
"norte_coreanos";-0,4613;0,4613
"administração";-0,7577;0,7577
"liderança";-0,5823;0,5823
"referir";11,9852;-11,9852
"radar";0,2777;-0,2777
"educação";-0,2918;0,2918
"pimentel";1,5664;-1,5664
"ódio";0,2731;-0,2731
"médico";0,4331;-0,4331
"antecipar";-0,2086;0,2086
"índice";-1,5762;1,5762
"frente";-0,9872;0,9872
"federal";-0,9738;0,9738
"segurar";0,2841;-0,2841
"passagem";-1,0306;1,0306
"mônica";1,02;-1,02
"câmara";-0,9621;0,9621
"como";-8,6159;8,6159
"liberação";0,3066;-0,3066
"pré_candidato";-1,3943;1,3943
"22";0,3823;-0,3823
"combater";0,399;-0,399
"6";-0,467;0,467
"afeganistão";1,3512;-1,3512
"28";-0,3629;0,3629
"por";-7,0194;7,0194
"correto";1,0827;-1,0827
"60";0,3489;-0,3489
"acabar";2,4079;-2,4079
"64";0,702;-0,702
"polo";-0,6668;0,6668
"atestar";-0,1854;0,1854
"sugestão";-1,2763;1,2763
"500";2,4017;-2,4017
"protocolo";0,5092;-0,5092
"patrício";4,6464;-4,6464
"divisão";-1,1277;1,1277
"verdadeiro";0,8784;-0,8784
"casa";0,3891;-0,3891
"caso";-1,5046;1,5046
"entrega";-0,7319;0,7319
"cândido";-0,7881;0,7881
"taxista";-0,6062;0,6062
"prisão";0,4859;-0,4859
"errado";0,5844;-0,5844
"advocacia";-0,3979;0,3979
"ironia";1,5013;-1,5013
"fácil";-0,3179;0,3179
"evento";0,7278;-0,7278
"golpe";1,2141;-1,2141
"consumidor";0,7646;-0,7646
"status";0,3224;-0,3224
"luta";0,2665;-0,2665
"saldo";-0,7464;0,7464
"integridade";-0,3577;0,3577
"raça";-0,9093;0,9093
"consigo";-0,6062;0,6062
"shayrat";-0,2086;0,2086
"triste";0,2841;-0,2841
"dedo";0,3668;-0,3668
"sancionar";-0,7275;0,7275
"explosão";1,8723;-1,8723
"pressionar";0,3371;-0,3371
"rosa";0,8366;-0,8366
"blog";0,2777;-0,2777
"derrubar";1,058;-1,058
"destaque";0,4592;-0,4592
"holding";-0,6668;0,6668
"porto";-0,3385;0,3385
"cadeira";-1,3337;1,3337
"prejuízo";0,4872;-0,4872
"ciência";-0,5027;0,5027
"tanto";0,2788;-0,2788
"abrigo";1,855;-1,855
"fracassar";-0,244;0,244
"esplanada";0,3831;-0,3831
"teoria";-2,2085;2,2085
"transcrição";-0,3979;0,3979
"autonomia";-0,3569;0,3569
"formalmente";-0,2086;0,2086
"cobrança";0,8814;-0,8814
"moon";-1,5762;1,5762
"2a";0,9167;-0,9167
"comunicado";-1,9342;1,9342
"of";0,6294;-0,6294
"apuração";-0,6975;0,6975
"compartilhar";-1,1277;1,1277
"tensão";0,6269;-0,6269
"direção";-0,2422;0,2422
"instrumento";-0,598;0,598
"nove";-0,6353;0,6353
"investimento";-3,232;3,232
"escândalo";0,5177;-0,5177
"telefônico";-1,0788;1,0788
"revolução";-1,0912;1,0912
"equipamento";0,4266;-0,4266
"ex_presidente";-0,8594;0,8594
"carvalho";3,5202;-3,5202
"internautas";8,7127;-8,7127
"confusão";1,0405;-1,0405
"pronunciamento";0,5503;-0,5503
"feliz";-0,244;0,244
"cbn";-0,8487;0,8487
"mike";0,702;-0,702
"defesa";-0,6502;0,6502
"fornecedor";-0,9093;0,9093
"5";-0,2892;0,2892
"aplicativo";-1,0912;1,0912
"pauta";-1,4206;1,4206
"pinheiro";-0,3545;0,3545
"balanço";-0,2807;0,2807
"grupo";0,4621;-0,4621
"alteração";-0,9819;0,9819
"versão";-0,7242;0,7242
"transporte";-0,934;0,934
"perseguição";-0,389;0,389
"construtor";-1,752;1,752
"possivelmente";0,3668;-0,3668
"ali";-1,941;1,941
"hierarquia";-0,244;0,244
"separar";-0,5668;0,5668
"abin";0,6783;-0,6783
"velho";0,3489;-0,3489
"sociedade";-2,3564;2,3564
"existir";-0,7096;0,7096
"equivocar";-0,2807;0,2807
"dirigir";-0,267;0,267
"estupro";-0,6062;0,6062
"reino";5,0774;-5,0774
"ter";-1,7111;1,7111
"criminalizar";-0,6062;0,6062
"sua";0,437;-0,437
"sul";1,7786;-1,7786
"chamar";9,6659;-9,6659
"jato";1,1071;-1,1071
"alberto";-0,9093;0,9093
"avaliação";-1,0243;1,0243
"naval";1,2417;-1,2417
"diário";5,981;-5,981
"surpresa";-0,7007;0,7007
"implantação";1,5013;-1,5013
"influenciar";0,2731;-0,2731
"texto";-2,259;2,259
"trecho";-0,7084;0,7084
"arrepender";0,4186;-0,4186
"estimativa";-0,3569;0,3569
"dem_rj";-1,0788;1,0788
"provocar";0,8393;-0,8393
"vista";-0,917;0,917
"começar";-0,9453;0,9453
"nunes";4,854;-4,854
"permanente";-1,1518;1,1518
"descrever";0,4539;-0,4539
"conta";0,3553;-0,3553
"mira";-0,244;0,244
"avanço";-1,4206;1,4206
"debater";-0,6062;0,6062
"salvador";-0,8297;0,8297
"adesão";-1,2731;1,2731
"baixar";0,4945;-0,4945
"renato";0,3912;-0,3912
"negócio";-1,1374;1,1374
"relatar";2,6036;-2,6036
"dúvida";-0,7084;0,7084
"realização";-0,5976;0,5976
"concordar";-1,7593;1,7593
"cachorro";1,5013;-1,5013
"comunicação";-0,495;0,495
"favorecimento";-0,9093;0,9093
"prender";1,7415;-1,7415
"lhe";1,4742;-1,4742
"festa";0,9625;-0,9625
"marlon";-0,6062;0,6062
"dentro";-1,6458;1,6458
"grande";-0,2973;0,2973
"personalidade";0,2509;-0,2509
"agronegócio";0,4186;-0,4186
"delação";1,761;-1,761
"integração";-1,455;1,455
"tático";-0,2086;0,2086
"financiar";-0,3592;0,3592
"recolhimento";-0,2086;0,2086
"argentino";-0,5668;0,5668
"150";0,9424;-0,9424
"superintendência";-0,3979;0,3979
"ficar";0,4619;-0,4619
"cada";-0,493;0,493
"pedido";-0,873;0,873
"cercar";1,7872;-1,7872
"envolver";-0,6203;0,6203
"fábrica";-0,598;0,598
"clandestino";0,4186;-0,4186
"bloquear";0,4186;-0,4186
"janeiro";-2,8249;2,8249
"benjamin";2,6178;-2,6178
"intenção";0,7037;-0,7037
"obra";-1,1265;1,1265
"sanitário";0,5092;-0,5092
"projeto";-0,4735;0,4735
"fúria";-0,7275;0,7275
"77";-0,6062;0,6062
"corrêa";0,3234;-0,3234
"relato";0,5784;-0,5784
"ciente";0,3668;-0,3668
"concurso";1,3512;-1,3512
"bernardo";-0,4299;0,4299
"raciocínio";0,4186;-0,4186
"candidatar";-0,389;0,389
"natureza";-0,5255;0,5255
"hotel";0,3066;-0,3066
"eletrônico";-0,3353;0,3353
"dano";0,5182;-0,5182
"ingressar";-0,6668;0,6668
"7a";-0,2086;0,2086
"assistir";3,5713;-3,5713
"direito";-2,2025;2,2025
"cobrar";-0,3179;0,3179
"articulação";-0,5668;0,5668
"violar";1,1988;-1,1988
"duque";-0,7223;0,7223
"privado";-1,173;1,173
"situação";1,1204;-1,1204
"manobra";-0,4136;0,4136
"76";-0,244;0,244
"75";0,7852;-0,7852
"73";0,2841;-0,2841
"cordeiro";-0,6062;0,6062
"atualmente";-0,4267;0,4267
"66";-0,244;0,244
"atuação";-2,4757;2,4757
"superar";-0,5255;0,5255
"história";-0,3732;0,3732
"carga";-0,3569;0,3569
"perícia";-1,0912;1,0912
"original";-0,7114;0,7114
"engenheiro";0,8255;-0,8255
"porque";-1,6141;1,6141
"vítima";-0,2978;0,2978
"aparelho";0,6408;-0,6408
"identificado";0,2279;-0,2279
"cota";-0,8487;0,8487
"início";-0,9959;0,9959
"camex";-0,97;0,97
"curto";0,2515;-0,2515
"transferência";-0,7242;0,7242
"diretoria";-0,312;0,312
"confessar";2,2571;-2,2571
"demonstrar";2,2271;-2,2271
"catastrófico";0,8814;-0,8814
"código";-1,2957;1,2957
"constar";0,6112;-0,6112
"território";1,8147;-1,8147
"diligência";-0,6062;0,6062
"solo";0,3668;-0,3668
"cirurgia";-0,1854;0,1854
"existência";-0,4426;0,4426
"c";-0,4903;0,4903
"cortar";0,2515;-0,2515
"considerar";-2,3506;2,3506
"operar";-0,5255;0,5255
"capítulo";0,3668;-0,3668
"fantástico";-0,6668;0,6668
"adriano";0,7852;-0,7852
"criação";-1,0231;1,0231
"legalidade";-1,2125;1,2125
"pr";-0,5027;0,5027
"brics";-0,6668;0,6668
"pt";1,9635;-1,9635
"criar";-0,786;0,786
"pf";13,9991;-13,9991
"pe";0,8814;-0,8814
"pm";1,3544;-1,3544
"auxiliar";-1,94;1,94
"cinco";-1,0171;1,0171
"fernandes";-1,0912;1,0912
"bombardeio";-0,3853;0,3853
"doria";-3,5769;3,5769
"rir";0,3224;-0,3224
"melin";-0,7881;0,7881
"cassar";-1,752;1,752
"9";0,3667;-0,3667
"atrás";0,6457;-0,6457
"pé";-0,3309;0,3309
"amplo";-1,0302;1,0302
"napoleão";9,5977;-9,5977
"participante";-0,6108;0,6108
"apenas";0,504;-0,504
"propor";-0,7242;0,7242
"internar";0,5092;-0,5092
"investidor";-0,5668;0,5668
"depositar";-0,4808;0,4808
"inocente";0,4888;-0,4888
"técnica";-1,8793;1,8793
"credibilidade";-0,7007;0,7007
"técnico";-1,5803;1,5803
"integrante";-0,7239;0,7239
"fraudar";-0,7275;0,7275
"aço";-1,3943;1,3943
"piorar";-0,3577;0,3577
"militar";3,3907;-3,3907
"direto";0,8062;-0,8062
"arthur";0,2509;-0,2509
"arrecadação";-0,7275;0,7275
"entidade";-2,1023;2,1023
"comida";2,4595;-2,4595
"revogação";-0,6668;0,6668
"revisão";-0,3979;0,3979
"rádio";0,9203;-0,9203
"kassab";-0,7275;0,7275
"atriz";1,2211;-1,2211
"luxo";-0,8487;0,8487
"medo";2,7921;-2,7921
"pac";-0,4389;0,4389
"comandar";2,1584;-2,1584
"pago";1,0405;-1,0405
"gás";0,2509;-0,2509
"modelo";0,3176;-0,3176
"justo";-0,3257;0,3257
"exemplo";-2,7895;2,7895
"intenso";-1,0912;1,0912
"avisar";4,0418;-4,0418
"batalha";0,2509;-0,2509
"sindicato";-1,0952;1,0952
"tributação";-0,6062;0,6062
"câmera";0,7745;-0,7745
"mst";1,0063;-1,0063
"greenfield";-0,2807;0,2807
"canal";0,9459;-0,9459
"i";0,6294;-0,6294
"comprometido";-0,7275;0,7275
"absolutamente";0,8784;-0,8784
"anúncio";-1,0302;1,0302
"fase";-1,9212;1,9212
"exatamente";-0,4136;0,4136
"infelizmente";-0,2797;0,2797
"devidamente";0,2841;-0,2841
"foguete";1,3531;-1,3531
"norte_americano";8,5627;-8,5627
"norte_americana";3,3964;-3,3964
"impossível";1,274;-1,274
"desfile";3,5386;-3,5386
"associated";-0,7275;0,7275
"áfrica";0,2972;-0,2972
"letícia";-0,3838;0,3838
"imposto";-0,2561;0,2561
"frear";-0,7881;0,7881
"tentativa";-1,226;1,226
"desdobramento";-0,6108;0,6108
"conselho";-2,7095;2,7095
"perfil";0,3066;-0,3066
"independente";1,0827;-1,0827
"gravador";0,2841;-0,2841
"protagonizar";1,5013;-1,5013
"diretor_geral";-1,455;1,455
"problema";-0,8494;0,8494
"inglês";-0,8297;0,8297
"teto";-1,8187;1,8187
"nenhum";-2,1496;2,1496
