"";"X.gr_01";"X.gr_02"
"estupro";0;0,02
"reino";0,25;0,05
"ter";8,05;8,9
"criminalizar";0;0,02
"sua";2,57;2,49
"sul";0,88;0,63
"chamar";0,87;0,27
"jato";0,07;0,02
"alberto";0;0,04
"avaliação";0,07;0,14
"naval";0,1;0,04
"diário";0,28;0,05
"surpresa";0,02;0,05
"implantação";0,07;0,01
"influenciar";0,07;0,06
"texto";0,13;0,32
"trecho";0,13;0,19
"arrepender";0,03;0,02
"estimativa";0,03;0,05
"dem_rj";0,02;0,07
"provocar";0,2;0,13
"vista";0,12;0,19
"começar";0,42;0,55
"nunes";0,2;0,03
"permanente";0;0,05
"descrever";0,08;0,06
"conta";0,33;0,31
"mira";0,02;0,02
"avanço";0,05;0,14
"debater";0;0,02
"salvador";0,03;0,08
"adesão";0;0,05
"baixar";0,07;0,04
"renato";0,08;0,07
"negócio";0,13;0,23
"relatar";0,5;0,26
"dúvida";0,13;0,19
"realização";0,05;0,09
"concordar";0,05;0,16
"cachorro";0,07;0,01
"comunicação";0,1;0,13
"favorecimento";0;0,04
"prender";0,15;0,06
"lhe";0,22;0,11
"festa";0,08;0,04
"marlon";0;0,02
"dentro";0,23;0,41
"grande";0,78;0,79
"personalidade";0,03;0,03
"agronegócio";0,03;0,02
"delação";1,55;1,21
"integração";0;0,06
"tático";0,02;0,02
"financiar";0,07;0,08
"recolhimento";0,02;0,02
"argentino";0,02;0,04
"150";0,12;0,06
"superintendência";0,02;0,03
"ficar";1,07;1
"cada";0,43;0,49
"pedido";0,65;0,79
"cercar";0,57;0,36
"envolver";0,3;0,37
"fábrica";0,03;0,07
"clandestino";0,03;0,02
"bloquear";0,03;0,02
"janeiro";0,18;0,43
"benjamin";0,2;0,06
"intenção";0,22;0,16
"obra";0,15;0,25
"sanitário";0,05;0,03
"projeto";0,57;0,62
"fúria";0;0,03
"77";0;0,02
"corrêa";0,07;0,06
"relato";0,13;0,1
"ciente";0,03;0,02
"concurso";0,07;0,02
"bernardo";0,08;0,11
"raciocínio";0,03;0,02
"candidatar";0,03;0,05
"natureza";0,03;0,06
"hotel";0,05;0,04
"eletrônico";0,07;0,08
"dano";0,12;0,09
"ingressar";0;0,03
"7a";0,02;0,02
"assistir";0,28;0,09
"direito";0,48;0,78
"cobrar";0,08;0,1
"articulação";0,02;0,04
"violar";0,12;0,05
"duque";0,08;0,14
"privado";0,1;0,19
"situação";0,72;0,55
"manobra";0,05;0,07
"76";0,02;0,02
"75";0,05;0,02
"73";0,03;0,03
"cordeiro";0;0,02
"atualmente";0,1;0,13
"66";0,02;0,02
"atuação";0,03;0,17
"superar";0,03;0,06
"história";0,3;0,33
"carga";0,03;0,05
"perícia";0;0,04
"original";0,03;0,07
"engenheiro";0,08;0,04
"porque";0,9;1,2
"vítima";0,18;0,19
"aparelho";0,07;0,04
"identificado";0,05;0,05
"cota";0;0,03
"início";0,25;0,36
"camex";0;0,04
"curto";0,05;0,05
"transferência";0,07;0,12
"diretoria";0,07;0,08
"confessar";0,15;0,04
"demonstrar";0,43;0,23
"catastrófico";0,05;0,02
"código";0,03;0,11
"constar";0,13;0,09
"território";0,3;0,16
"diligência";0;0,02
"solo";0,03;0,02
"cirurgia";0,03;0,03
"existência";0,05;0,07
"c";0,03;0,06
"cortar";0,05;0,05
"considerar";0,27;0,51
"operar";0,03;0,06
"capítulo";0,03;0,02
"fantástico";0;0,03
"adriano";0,05;0,02
"criação";0,05;0,12
"legalidade";0;0,05
"pr";0,05;0,08
"brics";0;0,03
"pt";1,27;0,93
"criar";0,32;0,41
"pf";1,43;0,48
"pe";0,05;0,02
"pm";0,12;0,05
"auxiliar";0;0,08
"cinco";0,15;0,24
"fernandes";0;0,04
"bombardeio";0,05;0,07
"doria";0;0,15
"rir";0,03;0,02
"melin";0;0,03
"cassar";0,03;0,13
"9";0,27;0,25
"atrás";0,13;0,09
"pé";0,05;0,06
"amplo";0,02;0,07
"napoleão";0,22;0
"participante";0,02;0,05
"apenas";0,72;0,65
"propor";0,07;0,12
"internar";0,05;0,03
"investidor";0,02;0,04
"depositar";0,02;0,04
"inocente";0,08;0,06
"técnica";0;0,08
"credibilidade";0,02;0,05
"técnico";0,02;0,1
"integrante";0,1;0,16
"fraudar";0;0,03
"aço";0;0,06
"piorar";0,02;0,03
"militar";1,32;0,84
"direto";0,25;0,18
"arthur";0,03;0,03
"arrecadação";0;0,03
"entidade";0,02;0,12
"comida";0,13;0,03
"revogação";0;0,03
"revisão";0,02;0,03
"rádio";0,17;0,1
"kassab";0;0,03
"atriz";0,07;0,02
"luxo";0;0,03
"medo";0,23;0,08
"pac";0,02;0,04
"comandar";0,27;0,12
"pago";0,08;0,03
"gás";0,07;0,06
"modelo";0,12;0,11
"justo";0,03;0,05
"exemplo";0,18;0,43
"intenso";0;0,04
"avisar";0,23;0,05
"batalha";0,03;0,03
"sindicato";0,07;0,14
"tributação";0;0,02
"câmera";0,1;0,06
"mst";0,07;0,02
"greenfield";0,02;0,03
"canal";0,13;0,07
"i";0,05;0,02
"comprometido";0;0,03
"absolutamente";0,17;0,1
"anúncio";0,02;0,07
"fase";0,12;0,27
"exatamente";0,05;0,07
"infelizmente";0,05;0,06
"devidamente";0,03;0,03
"foguete";0,15;0,07
"norte_americano";0,35;0,05
"norte_americana";0,13;0,02
"impossível";0,12;0,05
"desfile";0,15;0,02
"associated";0;0,03
"áfrica";0,07;0,06
"letícia";0,07;0,09
"imposto";0,22;0,22
"frear";0;0,03
"tentativa";0,13;0,24
"desdobramento";0,02;0,05
"conselho";0,17;0,4
"perfil";0,05;0,04
"independente";0,1;0,04
"gravador";0,03;0,03
"protagonizar";0,07;0,01
"diretor_geral";0;0,06
"problema";0,37;0,48
"inglês";0,03;0,08
"teto";0;0,07
"nenhum";0,4;0,67
"acalmar";0,08;0,02
"desenvolver";0,1;0,15
"palavra";0,33;0,23
"atrasar";0;0,03
"estranho";0,07;0,03
"psdb";0,17;0,46
"vestir";0;0,02
"tribunal";0,32;0,54
"expectativa";0,08;0,09
"você";1,15;0,95
"postura";0;0,04
"contrapartida";0,05;0,05
"virtude";0,02;0,04
"informação";1,02;0,58
"península";0,4;0,11
"claudio";0;0,05
"nação";0,22;0,17
"capital";0,43;0,24
"recuperar";0,08;0,05
"porta_voz";0,05;0,08
"público";1,77;2,04
"destinar";0,08;0,17
"metro";0,07;0,01
"prestígio";0,02;0,03
"transparência";0,03;0,07
"substituir";0,18;0,06
"jae_in";0;0,05
"rede";0,82;0,29
"pesar";0;0,03
"comentar";0,3;0,18
"uso";0,15;0,23
"uss";0,4;0,05
"violência";0,05;0,33
"especialista";0,28;0,2
"sangue";0,13;0,04
"interferência";0,02;0,03
"perante";0,13;0,06
"estudante";0,02;0,04
"pmdb_al";0;0,04
"tampouco";0;0,02
"tal";0,53;0,29
"expandir";0,03;0,02
"meio";0,5;0,85
"azevedo";0,02;0,03
"importar";0,05;0,09
"semelhante";0,02;0,05
"sequestro";0;0,03
"sim";0,37;0,27
"vírus";0,15;0
"mentiroso";0,07;0,03
"martins";0,03;0,09
"decolar";0,03;0,02
"descartar";0,18;0,06
"nacala";0;0,08
"omissão";0,02;0,03
"indevido";0,03;0,11
"superior";0,23;0,29
"listar";0,27;0,21
"13a";0;0,02
"washington";0,17;0,19
"material";0,12;0,13
"dever";1,08;1,27
"souza";0,02;0,09
"auto";0;0,12
"asmat";0;0,03
"artilharia";0,05;0,03
"83";0,03;0,04
"80";0,07;0,1
"conhecimento";0,07;0,17
"87";0,07;0,03
"prático";0,13;0,28
"bombeiro";0,03;0,02
"cautela";0,02;0,03
"mendherson";0,02;0,02
"legado";0,05;0,07
"york";0,15;0,11
"embora";0,05;0,24
"cair";0,37;0,21
"via";0,17;0,12
"teor";0,03;0,02
"exportação";0,03;0,13
"filiar";0,02;0,03
"seu";3,15;2,6
"instalar";0,08;0,06
"deflagrar";0,03;0,07
"marqueteiro";0,1;0,11
"capaz";0,25;0,16
"vereador";0,07;0,16
"efeito";0,05;0,15
"fgts";0;0,03
"carnaval";0;0,04
"adotado";0,02;0,02
"governamental";0;0,03
"independentemente";0,02;0,03
"sonho";0,1;0,04
"tender";0,08;0,14
"europeu";0,05;0,24
"certamente";0,05;0,04
"governança";0;0,05
"encerramento";0,02;0,02
"distrito";0,03;0,1
"lugar";0,25;0,24
"intermediário";0,03;0,03
"medicamento";0,07;0,02
"recuar";0,03;0,03
"fiel";0,02;0,02
"ninguém";0,57;0,31
"democrata";0;0,04
"comparação";0,02;0,03
"insegurança";0;0,02
"julgador";0;0,02
"debate";0,05;0,14
"eficiente";0;0,03
"comércio";0,02;0,15
"manipular";0,1;0,01
"pensar";0,32;0,28
"local";0,52;0,34
"firmado";0;0,02
"corresponder";0,03;0,03
"cuba";0,1;0,06
"massacre";0,03;0,03
"transição";0;0,02
"pedalada";0,03;0,02
"bem_informado";0;0,03
"noruega";0,1;0,02
"ilegalidade";0,02;0,07
"partir";0,33;0,4
"dispensar";0,07;0,02
"interferir";0,07;0,05
"perfeito";0,05;0,02
"favor";0,4;0,28
"itália";0,05;0,07
"agravar";0,03;0,05
"trabalhar";0,37;0,42
"termelétrico";0;0,02
"petrobrás";0,02;0,09
"quebra";0,05;0,05
"confronto";0,07;0,07
"avô";0,03;0,02
"apurar";0,08;0,17
"amigo";0,28;0,21
"revisor";0;0,04
"fraco";0,08;0,11
"compor";0,13;0,04
"alcance";0,15;0,19
"faltar";0,13;0,09
"cuidar";0,05;0,06
"maranhão";0;0,03
"criminalidade";0,03;0,03
"especificamente";0,07;0,03
"exploração";0;0,04
"terrível";0,1;0,03
"atirar";0,03;0,03
"pdt";0;0,05
"gasto";0,05;0,12
"beneficiário";0,12;0,06
"diante";0,2;0,24
"quarta_feira";0,1;0,24
"abrangente";0,02;0,02
"íntegro";0,03;0,25
"filho";0,72;0,46
"conter";0,22;0,08
"notícia";0,37;0,24
"descoberto";0,03;0,03
"manutenção";0,03;0,06
"dificultar";0;0,04
"obrigação";0,02;0,05
"fé";0,03;0,03
"bendine";0;0,05
"arquivar";0,07;0,04
"michel_temer";3,38;2,5
"tcu";0,03;0,07
"organização";0,23;0,35
"2009";0,1;0,12
"resultar";0,02;0,08
"posição";0,13;0,28
"dispositivo";0,03;0,03
"preso";0,83;0,57
"presa";0,13;0,05
"esquerdo";0,07;0,18
"press";0,02;0,03
"consumo";0;0,07
"diminuir";0,03;0,08
"socialista";0,08;0,03
"cometer";0,3;0,23
"odebrecht";0,92;1,27
"leal";0;0,03
"investir";0,03;0,06
"pasta";0,03;0,09
"injusto";0,03;0,03
"cheio";0,05;0,04
"sólido";0,03;0,03
"em";32,67;40,55
"lúcia";0,18;0,18
"impactar";0;0,03
"sério";0,15;0,08
"gravidade";0,03;0,05
"tasso";0,02;0,03
"lúcio";0,15;0,11
"série";0,05;0,17
"punição";0,1;0,11
"mídia";0,37;0,08
"merkel";0,08;0,02
"volume";0;0,04
"fundo";0,18;0,22
"providência";0,02;0,02
"adiante";0,02;0,03
"funaro";0,27;0,22
"record";0,15;0
"tema";0,02;0,24
"negociar";0,23;0,2
"afastado";0,15;0,18
"profundamente";0,03;0,03
"exportador";0;0,04
"picciani";0;0,03
"branco";0,18;0,21
"presença";0,08;0,13
"assunto";0,35;0,4
"oferecer";0,12;0,18
"recibo";0,03;0,1
"aposentadoria";0,07;0,1
"perigo";0,03;0,03
"homicídio";0,12;0,17
"lima";0,1;0,16
"identificação";0,07;0,04
"percorrer";0,03;0,03
