"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6"
"definitivo";0;0,462;0,077;0,023;0,524;0,045
"conservador";0,195;0,01;0;0,048;0,089;0,623
"cogitar";0,144;0,723;0,031;0,21;0,013;0,755
"cofre";0,455;0;0,485;0,209;0,227;0,038
"botar";0,237;0,091;0,392;0;0,222;0,011
"afastamento";0;0,228;0,374;0,515;0,544;0,109
"ônibus";0,481;0,072;0,455;0,466;0,354;0,423
"ódio";0,13;0,005;0;0;0,122;0,018
"título";0,659;0,033;0,012;0,138;0,429;0,261
"turno";0,038;0,02;0,028;0,11;0;0,018
"soldado";0,046;0,007;0,034;0,136;0,15;0
"ribeiro";0,25;0,003;0,151;0,435;0,908;0,03
"referente";0,165;0;0,095;0,103;0,11;0,073
"pé";0,411;0,007;0,121;0;0,378;0,232
"preservar";0,775;0,601;0;0,083;0,089;0,998
"parlamento";0,076;0,017;0,989;0,582;0;0,319
"pacote";0,195;0,632;0,151;0,854;0,089;0,529
"instrumento";0,493;0,297;0;0,048;0,908;0,03
"instalar";0,326;0,094;0,823;0,705;0,712;0,011
"inocente";0;0,088;0,893;0,357;0,043;0,342
"influenciar";0,813;0,814;0;0,136;0,78;0,083
"guardar";0,39;0,047;0,989;0,582;0,072;0,417
"fábrica";0,159;0,026;0,374;0,875;0,153;0,398
"fiscalização";0,093;0;0,657;0,083;0,089;0,056
"edição";0,104;0,002;0,299;0,776;0,629;0,232
"determinação";0,522;0,142;0,438;0,187;0,517;0
"delito";0;0,319;0,727;0,776;0,348;0,064
"câmera";0,925;0,34;0,645;0,207;0,388;0,073
"cuidado";0,159;0,222;0;0,727;0,144;0,083
"consumo";0,481;0,344;0,015;0,375;0,476;0,423
"comunicar";0,493;0,592;0,151;0,108;0,184;0,021
"colunista";0,861;0,547;0,234;0,303;0,88;0,257
"belo";0,128;0,257;0,039;0,937;0,982;0,083
"basear";0,062;0,357;0,008;0,961;0,036;0,183
"aproveitar";0,056;0,01;0,134;0,313;0,021;0,945
"anúncio";0,176;0,009;0,135;0,394;0,114;0
"amplo";0,005;0,009;0,051;0,151;0,842;0,977
"abandonar";0,144;0,024;0,025;0,67;0,135;0,001
"áfrica";0,084;0,939;0,594;0,641;0,281;0
"vontade";0,144;0,191;0,291;0;0,831;0,831
"violar";0,098;0,02;0,067;0,847;0,281;0
"trf4";0;0,017;0,025;0,029;0,032;0,016
"submeter";0,122;0,159;0,38;0,503;0,461;0,743
"seguro";0,056;0,977;0,362;0,108;0,184;0,529
"rural";0,319;0,181;0,291;0,21;0,014;0,951
"psol";0,754;0,024;0,031;0,035;0;0,021
"propaganda";0,051;0,395;0,135;0,368;0,006;0,261
"prioridade";0,046;0,028;0;0,727;0,78;0,342
"previsão";0,358;0,19;0,12;0,129;0;0,832
"presa";0,001;0,601;0,266;0,097;0,312;0,056
"polêmico";0,195;0,04;0,151;0,854;0;0,107
"petróleo";0,198;0,823;0,173;0,183;0,193;0
"parado";0,989;0,142;0,438;0,003;0,554;0,33
"objetivo";0,876;0,033;0,728;0,394;0,842;0
"méxico";0,046;0,088;0;0,357;0,39;0,137
"motivar";0,502;0,504;0,463;0,129;0,928;0,605
"milhar";0,239;0,167;0,054;0,012;0,949;0,041
"lidar";0,034;0,017;0,902;0,296;0,616;0
"licitação";0,001;0,005;0,135;0,043;0,429;0,026
"investir";0,628;0,735;0,007;0,771;0,172;0,125
"interromper";0,084;0,231;0,237;0,394;0,352;0,018
"graça";0,876;0,103;0,728;0;0,048;0,564
"fraude";0;0,002;0,034;0,039;0,39;0,023
"durar";0,876;0,103;0,038;0,008;0,114;0,977
"disposto";0,342;0,064;0,262;0,961;0,667;0
"desejar";0,118;0,017;0;0,613;0,111;0,101
"demanda";0,084;0,231;0;0,641;0,683;0,915
"deltan";0;0,017;0,002;0,567;0,111;0,016
"cuidar";0,411;0,091;0,322;0,823;0,378;0,232
"crítico";0,051;0,103;0;0,043;0,03;0,564
"convencer";0,216;0,668;0,438;0,054;0;0,456
"cláudio";0,13;0;0,262;0,961;0,036;0,018
"carreira";0,493;0,01;0,746;0;0,184;0,03
"caravana";0,275;0,148;0,919;0,955;0,033;0,221
"aquisição";0,326;0;0,075;0,083;0,089;0,056
"apresentador";0,13;0,005;0,561;0,294;0,004;0,001
"apelo";0,001;0,033;0,357;0,043;0,324;0,286
"alteração";0,008;0,014;0,054;0,06;0;0,138
"zé";0,035;0,007;0,034;0;0,39;0,023
"vladimir";0,034;0,004;0,087;0,029;0,111;0
"trânsito";0;0,713;0,291;0,303;0,88;0,257
"tributário";0,198;0,201;0,621;0,183;0,001;0,143
"transporte";0,363;0,01;0,084;0,092;0,629;0,438
"tramitar";0;0,056;0,934;0,209;0,182;0,038
"superar";0,404;0,784;0,06;0,853;0,898;0,663
"secreto";0,046;0,088;0,017;0,727;0,15;0,002
"satélite";0,062;0,012;0,048;0,054;0,059;0
"profundo";0,056;0,01;0;0,435;0,471;0,945
"postar";0,056;0,297;0,151;0;0,053;0,623
"parceiro";0,648;0,196;0,002;0,233;0,622;0,694
"pacto";0,216;0,001;0,861;0,187;0,204;0,864
"operar";0,404;0,34;0,645;0,591;0,11;0,809
"ogiva";0,042;0,006;0,031;0,035;0,039;0
"ocupação";0,994;0,148;0,048;0,316;0,276;0,817
"natureza";0,659;0,103;0;0,752;0,048;0,094
"mercadante";0;0,481;0,223;0,234;0,872;0,191
"item";0,342;0,344;0,455;0,375;0,354;0,423
"indenização";0;0,887;0,038;0,043;0,048;0,026
"impossível";0,404;0,075;0,551;0,487;0,831;0,831
"ilha";0,176;0,257;0,135;0,394;0,048;0
"foco";0,021;0,159;0,886;0,937;0,135;0,083
"euro";0,481;0,072;0,455;0,466;0,476;0,475
"etapa";0;0,751;0,594;0,06;0,949;0,038
"estrutura";0,709;0,231;0,001;0,847;0,683;0,179
"estrada";0,282;0,584;0,348;0,316;0,276;0,447
"errar";0,59;0,04;0,395;0;0,908;0,03
"emílio";0,051;0;0,038;0,151;0,048;0,026
"embargo";0;0,04;0,043;0,048;0,053;0,623
"e_mail";0,051;0;0,038;0,043;0,048;0,026
"dallagnol";0;0,006;0,005;0,893;0,355;0,021
"corrêa";0,59;0;0,043;0,048;0,053;0,03
"confessar";0,165;0;0,485;0,209;0,065;0,038
"ciar";0,093;0,094;0,823;0,705;0,312;0
"centena";0,328;0,524;0,067;0,641;0,683;0,018
"bombardear";0,038;0,005;0,028;0,294;0,036;0
"avançado";0,051;0,033;0;0,394;0,429;0,106
"ator";0,159;0,028;0,486;0;0,39;0,083
"atibaia";0,179;0,547;0,291;0,21;0,313;0,257
"alemão";0,069;0,014;0;0,209;0,065;0,041
"al_assad";0,034;0,004;0,025;0,029;0,032;0
"absolvição";0;0,524;0,038;0,043;0,048;0,026
"1o";0;0,751;0,054;0,209;0,485;0,371
"índice";0,25;0,122;0,008;0,841;0,399;0,704
"vitória";0,942;0,01;0,792;0,435;0;0,293
"visitar";0,363;0,029;0,727;0,325;0,82;0
"visar";0,122;0,89;0,38;0,115;0,434;0,075
"transação";0,069;0;0,054;0,06;0,065;0,758
"tranquilo";0,841;0,196;0,212;0;0,252;0,044
"rex";0,038;0,005;0,028;0,032;0,036;0
"restringir";0,518;0,133;0,337;0,364;0,038;0,358
"restar";0,195;0,977;0,746;0,435;0,021;0,623
"reserva";0,128;0,077;0,553;0,503;0,982;0,083
"rebater";0,128;0,029;0,121;0,357;0,78;0,232
"quilômetro";0,069;0,014;0,485;0,528;0,065;0
"prestação";0,775;0;0,075;0,083;0,089;0,056
"premiado";0,847;0;0,299;0,092;0,82;0,064
"peso";0,265;0,456;0,002;0,066;0,252;0,11
"perseguir";0,058;0,047;0,026;0,187;0,517;0,864
"padrão";0,143;0,515;0,002;0,417;0,137;0,832
"mover";0,659;0,257;0,357;0,138;0,166;0,106
"moon";0,046;0,007;0,034;0,039;0,043;0
"missão";0,841;0,73;0,212;0,582;0,252;0,028
"mineiro";0,404;0,005;0,095;0,591;0,545;0,073
"maré";0,416;0,275;0,608;0,001;0,41;0,355
"inicial";0,001;0;0,038;0,043;0,048;0,094
"ignorar";0,45;0,009;0,728;0,138;0,429;0,001
"honesto";0,916;0,014;0,003;0;0,065;0,038
"gosto";0,076;0,017;0,537;0;0,622;0,044
"fenômeno";0,076;0,017;0;0,169;0,252;0,834
"exato";0,05;0,687;0,735;0,325;0,348;0,906
"enfatizar";0,942;0,977;0,043;0,435;0,021;0,529
"endereço";0,6;0;0,084;0,325;0,099;0,064
"empresarial";0,062;0,001;0,104;0,054;0,554;0,034
"eliseu";0,076;0,841;0,06;0,066;0;0,044
"dispor";0,051;0,178;0,423;0,043;0,842;0,106
"devolver";0,214;0,167;0,084;0,092;0,057;0,232
"demorar";0,001;0,056;0,594;0,535;0,567;0,138
"comitê";0,143;0,993;0,428;0,129;0,485;0
"clima";0,841;0,017;0;0,582;0,873;0,417
"c";0,989;0,047;0,305;0;0,517;0,034
"braga";0,104;0,048;0,002;0,092;0,82;0,064
"atentado";0,39;0,017;0,002;0,927;0,072;0,694
"assinatura";0,069;0,83;0,054;0,06;0;0,371
"aprender";0,056;0,04;0,037;0;0,053;0,293
"ampliar";0,129;0,066;0,002;0,066;0,417;0,157
"ótimo";0,239;0,83;0,078;0,535;0,485;0,038
"uruguai";0,115;0,374;0;0,207;0,11;0,073
"urgência";0,54;0,012;0,169;0,607;0;0,034
"sangue";0,046;0,008;0,034;0,823;0,78;0,342
"representação";0;0,133;0,337;0,364;0,038;0,073
"relembrar";0,762;0,296;0,594;0,394;0,08;0,915
"refinaria";0,363;0;0,084;0,678;0,099;0,064
"proprietário";0;0,705;0,819;0,163;0,61;0,125
"processual";0;0,271;0,266;0,083;0,312;0,056
"processar";0;0,343;0,169;0,083;0,204;0,034
"pezão";0,294;0,079;0,908;0,26;0;0,05
"pedra";0,159;0,603;0,001;0,076;0,153;0,109
"ouro";0,076;0,002;0,989;0,927;0,873;0,044
"meta";0,104;0,111;0,086;0,265;0,233;0,591
"marun";0,195;0,297;0,151;0,168;0;0,03
"manutenção";0,001;0,515;0,977;0,458;0,137;0,832
"lucro";0,222;0,002;0,706;0,741;0,773;0,165
"juro";0,861;0,547;0,291;0,21;0,88;0,257
"jucá";0,561;0,868;0,135;0,145;0;0,109
"jardim";0,892;0;0,223;0,234;0,244;0,704
"independência";0,165;0,014;0,934;0,209;0,485;0,041
"haddad";0,062;0,142;0,169;0,187;0;0,034
"geraldo";0,042;0,191;0,031;0,035;0;0,021
"fux";0;0,049;0,977;0,458;0,137;0,095
"fundação";0,265;0,196;0,011;0,233;0,622;0,11
"frio";0,062;0,343;0,438;0,019;0,059;0,002
"famoso";0,326;0,601;0,004;0,097;0,089;0,204
"expressão";0,129;0,196;0;0,066;0,072;0,417
"exclusivo";0,762;0,939;0,237;0,26;0,109;0,608
"essencial";0,195;0,01;0;0,854;0,624;0,945
"esplanada";0,363;0,874;0,335;0,347;0;0,301
"efetivo";0,59;0,121;0,746;0,313;0,053;0,08
"dignidade";0,25;0,01;0,001;0,048;0,908;0,529
"detectar";0,176;0,103;0,038;0,043;0,048;0
"destruição";0,265;0,017;0,011;0,582;0,072;0,001
"delcídio";0,709;0,002;0,335;0,347;0,357;0,301
"cometido";0,001;0,515;0,463;0,458;0,485;0,095
"cientista";0,046;0,007;0;0,136;0,378;0,043
"centrão";0,056;0,121;0,043;0,048;0;0,03
"caráter";0,072;0,094;0,004;0,764;0,312;0,056
"carolina";0,916;0,167;0,054;0;0,949;0,138
"barbosa";0,294;0,03;0,908;0,074;0,023;0,05
"aval";0,455;0;0,054;0,06;0,065;0,038
"aposta";0,165;0,056;0,189;0,209;0,227;0
"aposentado";0,994;0,148;0,254;0;0,276;0,817
"amarillo";0,198;0,329;0;0,661;0,193;0,527
"adversário";0,659;0,009;0,821;0,138;0,001;0,026
"acertar";0,265;0;0,537;0,233;0,252;0,044
"absurdo";0,942;0,632;0,746;0,313;0,908;0,107
"usuário";0,143;0,184;0,463;0,972;0,38;0,095
"unir";0,084;0,079;0,594;0,26;0,023;0,003
"transportar";0,069;0,056;0,054;0,06;0,065;0
"tornozeleira";0;0,181;0,291;0,911;0,313;0,257
"sócio";0,195;0;0,151;0,68;0,053;0,293
"sucessor";0,326;0,271;0,266;0;0,312;0,526
"salvar";0,6;0,319;0,086;0,776;0,82;0,591
"roubar";0,522;0,047;0,169;0;0,059;0,034
"reverter";0;0,231;0,908;0,074;0,683;0,179
"retorno";0,282;0,228;0,135;0;0,544;0,109
"requerimento";0,025;0,033;0,135;0,043;0;0,026
"recuperação";0,239;0,167;0,485;0,996;0;0,038
"recuperar";0,051;0,065;0;0,151;0,429;0,026
"reclamar";0,143;0,993;0,12;0;0,485;0,347
"quebra";0,214;0,002;0,299;0,776;0,099;0,064
"preto";0,076;0,011;0,06;0,463;0,143;0,157
"precedente";0,035;0,088;0,069;0,039;0,39;0,342
"ponte";0,115;0,374;0,803;0,853;0;0,265
"petição";0,358;0,008;0,977;0,129;0,485;0,095
"paulsen";0;0,01;0,151;0,048;0,053;0,03
"pacheco";0,561;0;0,135;0,515;0,153;0,109
"ocupado";0;0,784;0,337;0,364;0,11;0,809
"nunes";0,03;0,196;0,06;0,044;0,143;0,044
"movimentação";0,069;0,019;0,189;0,212;0,567;0,758
"merecer";0,54;0,012;0;0,923;0,225;0,122
"litoral";0,009;0,344;0,455;0,466;0,476;0,475
"latino";0,104;0,687;0;0,678;0,099;0,064
"interferir";0,775;0,957;0,026;0,705;0,748;0,204
"integração";0,437;0,002;0,886;0,115;0,434;0,083
"independente";0,128;0,159;0;0,115;0,982;0,708
"ideológico";0,989;0,012;0,104;0,083;0,978;0,688
"horário";0,084;0,079;0,237;0,26;0,683;0
"homenagem";0,502;0,049;0,977;0,417;0,096;0,605
"gleisi";0,942;0,045;0,151;0,854;0,089;0,03
"formação";0,078;0,121;0,746;0,108;0,471;0,293
"exame";0,518;0,034;0,337;0;0,11;0,073
"evidência";0,098;0,231;0,039;0,26;0,683;0,468
"estabilidade";0,128;0,159;0,553;0,408;0,135;0,075
"escalão";0,084;0,939;0,157;0,26;0,683;0,08
"energia";0,705;0,329;0,003;0,183;0,621;0,527
"edifício";0,416;0,924;0,388;0,4;0,551;0,089
"déficit";0,481;0,344;0,455;0,466;0,476;0
"distância";0,062;0,047;0,048;0,479;0,059;0
"distribuição";0,404;0;0,095;0,103;0,545;0,265
"disponível";0,762;0,524;0,444;0,641;0,08;0,08
"diretor_geral";0,143;0,993;0,002;0,458;0,38;0,095
"delatar";0,069;0;0,189;0,06;0,065;0,038
"crescente";0,265;0,017;0,202;0,066;0,252;0
"costumar";0,084;0,02;0,908;0;0,08;0,915
"corrigir";0,129;0,456;0,056;0,233;0,622;0,417
"correto";0,942;0,04;0;0,435;0,184;0,623
"corrente";0,502;0;0,428;0,458;0,137;0,095
"comprometer";0,916;0,019;0,054;0,209;0,949;0,78
"cobrir";0,326;0;0,823;0,705;0,089;0,204
"campino";0,705;0,598;0,173;0,183;0;0,143
"básico";0,143;0,049;0;0,458;0,928;0,095
"boca";0,493;0,632;0,151;0,001;0,908;0,107
"augusto";0,069;0,001;0,934;0,528;0,485;0,038
"arsenal";0,046;0,028;0,121;0,136;0,043;0
"arquivamento";0,007;0,319;0,084;0,092;0;0,064
"apresentação";0,05;0,848;0,084;0,092;0,001;0,064
"alimentar";0,104;0,111;0,304;0,012;0,099;0,152
"alexandrino";0,093;0;0,075;0,705;0,089;0,056
"agravar";0,411;0,028;0,486;0,427;0,378;0,342
"aceito";0,805;0;0,484;0,515;0,153;0,109
"wagner";0,093;0;0,266;0,083;0,712;0,056
"terrorismo";0,592;0,014;0,594;0,528;0,227;0
"temporário";0;0,83;0,189;0,209;0,949;0,138
"sonho";0,216;0,047;0,861;0;0,517;0,864
"sequência";0,129;0,151;0,06;0,233;0,873;0,834
"semelhante";0,841;0,196;0,202;0,066;0,873;0,11
"saldo";0,093;0;0,266;0,764;0,089;0,056
"rossi";0,115;0;0,095;0,364;0,388;0,073
"revelação";0,916;0,07;0,594;0,209;0,227;0,758
"reafirmar";0,165;0,83;0,189;0,209;0,949;0,386
"ramo";0,084;0;0,444;0,26;0,683;0,05
"psb";0,062;0,012;0,048;0,054;0;0,034
"pré_candidato";0,592;0,014;0,054;0,06;0;0,038
"primeiro_ministro";0,062;0,343;0,438;0,479;0,204;0
"potencial";0,709;0,079;0,594;0,074;0,794;0
"perseguição";0;0,017;0,989;0,044;0,072;0,044
"osmar";0,282;0,211;0,919;0,039;0,276;0,221
"olho";0,925;0,034;0,337;0;0,388;0,265
"okamotto";0;0,257;0,106;0,115;0,123;0,083
"obrigação";0,159;0,228;0,092;0,515;0,064;0,931
"né";0,069;0,751;0,054;0;0,949;0,038
"news";0,056;0,297;0,395;0,435;0,184;0
"mdb";0,648;0,017;0,989;0,927;0;0,044
"massa";0,069;0,056;0,594;0,528;0,227;0
"kcna";0,051;0,009;0,038;0,043;0,048;0
"inventar";0,062;0,099;0,438;0,187;0,059;0
"inaudível";0,115;0,34;0,095;0;0,11;0,073
"identificado";0,901;0,008;0,428;0,129;0,137;0,605
"icbm";0,056;0,01;0,043;0,048;0,053;0
"finalidade";0,005;0,841;0,202;0,066;0,252;0,417
"facção";0,04;0,275;0,388;0,4;0,551;0,698
"fab";0,177;0;0,819;0,581;0,172;0,125
"ex_presidentes";0,282;0;0,135;0,145;0,153;0,109
"escapar";0,129;0,841;0,212;0,233;0,417;0,694
"doutor";0,363;0;0,084;0,325;0,099;0,064
"discursar";0,847;0,029;0,016;0,325;0,009;0,232
"destino";0,775;0,528;0,026;0,705;0,089;0,526
"desafiar";0,062;0,012;0,169;0,187;0,204;0
"dedicar";0,592;0,167;0;0,535;0,567;0,138
"custar";0,363;0,167;0,084;0;0,099;0,232
"corporação";0,128;0,159;0;0,937;0,123;0,083
"contrapartida";0,561;0;0,135;0,145;0,831;0,109
"compor";0,013;0,094;0,657;0,29;0,712;0,522
"competência";0,007;0,029;0,016;0,325;0,629;0,064
"carregar";0,709;0,628;0,594;0,847;0,281;0,258
"candidatar";0,205;0,012;0,438;0,479;0;0,034
"aço";0,481;0,344;0,455;0,466;0,01;0,475
"autoria";0,518;0,034;0,095;0,364;0;0,073
"atualização";0,502;0,001;0,977;0,129;0,928;0,095
"armamento";0,051;0,009;0,357;0,151;0,166;0
"aplicação";0,001;0,094;0,373;0,705;0,748;0,204
"andrade";0,084;0;0,067;0,074;0,794;0,05
"ambiental";0,991;0,439;0,039;0,156;0,123;0,303
"alternativo";0,265;0,196;0,989;0,582;0,006;0,694
"acionar";0;0,481;0,223;0,234;0,244;0,584
"verba";0,792;0,957;0,196;0,547;0,011;0,165
"valorizar";0,062;0,012;0;0,019;0,204;0,034
"tendência";0,128;0,041;0,039;0,937;0,982;0,075
"surpresa";0,076;0,456;0,537;0;0,417;0,157
"substituto";0;0,07;0,153;0,163;0,039;0,125
"sarney";0,404;0,374;0,095;0,591;0;0,073
"sala";0,275;0,032;0,254;0,955;0,276;0,221
"revogar";0;0,017;0,212;0,233;0;0,044
"requião";0,003;0,079;0,237;0,074;0;0,05
"promessa";0,363;0,687;0,727;0,678;0,82;0,152
"pensamento";0,239;0,014;0,003;0,528;0,009;0,371
"pdt";0,069;0,396;0,054;0,06;0;0,038
"naval";0,062;0,012;0,048;0,187;0,204;0
"máquina";0,069;0,056;0;0,209;0,567;0,78
"moraes";0,319;0,181;0,291;0;0,88;0,257
"michel";0,115;0,034;0,645;0;0,898;0,073
"mentir";0,076;0;0,537;0,927;0,873;0,044
"limitar";0,45;0,439;0,184;0,115;0,434;0,013
"leitura";0,012;0,047;0,026;0,923;0,517;0,122
"israel";0,084;0,079;0,237;0,641;0,08;0
"interpretação";0;0,111;0,304;0,325;0,348;0,232
"interessar";0,128;0,041;0,039;0,937;0,024;0,743
"igreja";0,38;0,122;0,223;0,841;0;0,191
"gravidade";0,033;0,133;0,06;0,207;0,11;0,073
"fugir";0,005;0,066;0,212;0,044;0,417;0,044
"federação";0,404;0,133;0,241;0,364;0;0,265
"exigência";0,502;0,993;0,428;0,458;0,001;0,347
"engenheiro";0,994;0,725;0,919;0,039;0,276;0,221
"elite";0,294;0,079;0;0,641;0,08;0,258
"doença";0,076;0,017;0;0,001;0,072;0,044
"desembarcar";0,25;0,481;0,468;0,234;0,004;0,704
"desejo";0,069;0,396;0,251;0,212;0,065;0,041
"depor";0,45;0;0,553;0,115;0,434;0,083
"curto";0,294;0,079;0,237;0,394;0,08;0
"culpa";0,072;0,271;0,026;0,29;0,712;0,056
"credibilidade";0,847;0,319;0,086;0,092;0,629;0,438
"cortar";0,159;0,058;0,484;0,001;0,544;0,153
"coordenador";0,004;0,374;0,337;0,853;0,181;0,073
"constante";0,294;0,296;0,908;0,074;0,683;0,08
"consideração";0;0,066;0,989;0,927;0,072;0,157
"compreender";0,294;0,02;0;0,26;0,352;0,179
"comandante";0,762;0,231;0,237;0,13;0,281;0,08
"chegada";0,709;0,02;0,067;0,26;0,281;0
"ccj";0,265;0,017;0,06;0,066;0;0,044
"caça";0,216;0,542;0,048;0,054;0,059;0
"carga";0,177;0,013;0,153;0,163;0,61;0,103
"cadeira";0,128;0,439;0,886;0,03;0,024;0,083
"bumlai";0,861;0;0,291;0,303;0,313;0,257
"breve";0,093;0,024;0,823;0,327;0,712;0,011
"baixar";0,159;0,603;0,374;0,001;0,544;0,109
"autonomia";0,294;0,231;0;0,26;0,794;0,468
"atribuição";0,072;0,024;0;0,083;0,312;0,204
"atrapalhar";0,404;0,133;0,241;0,364;0;0,073
"arquivar";0;0,784;0,337;0,364;0,388;0,073
"aproximar";0,069;0,751;0,189;0,212;0,567;0,009
"angola";0,222;0;0,196;0,207;0,216;0,165
"abordar";0,775;0,094;0,373;0,705;0,015;0,526
"tô";0,062;0;0,048;0,083;0,978;0,034
"trajetória";0,093;0,094;0,004;0,327;0,712;0,526
"seguido";0,159;0,228;0,484;0,01;0,831;0,502
"radar";0,093;0,094;0,266;0,705;0,712;0
"parceria";0,128;0,619;0,039;0,937;0,123;0,708
"oab";0;0,228;0,484;0,145;0,544;0,109
"nordeste";0,25;0,481;0,223;0,234;0,872;0
"new";0,076;0,066;0;0,066;0,072;0,694
"nelson";0,991;0,077;0,106;0,408;0,024;0,083
"mudo";0,294;0,02;0,157;0,847;0,003;0,468
"mobilizar";0,841;0,017;0,202;0,066;0,622;0,001
"miller";0,093;0;0,075;0,083;0,089;0,056
"medeiros";0,282;0,124;0,925;0,145;0,544;0,398
"mapa";0,177;0,013;0,819;0,581;0,729;0,125
"liberal";0,084;0,02;0,001;0,26;0,683;0,018
"leste";0,076;0,066;0,06;0,233;0,252;0
"justo";0,682;0,024;0,657;0;0,312;0,204
"jacob";0,001;0,725;0,254;0,955;0,276;0,221
"inaceitável";0,648;0,017;0,056;0,582;0,072;0,001
"importação";0,363;0,874;0,79;0,347;0,357;0,013
"hamburgo";0,104;0,029;0;0,092;0,348;0,906
"guam";0,062;0,012;0,048;0,054;0,059;0
"greve";0,098;0,222;0,335;0,005;0,357;0,301
"globalização";0,093;0,024;0;0,083;0,089;0,056
"futebol";0,128;0,89;0,38;0,03;0,024;0,083
"funcionamento";0,502;0,19;0;0,129;0,485;0,095
"formal";0,703;0,273;0,548;0,048;0,729;0,457
"fiscalizar";0,269;0,528;0,026;0,29;0,312;0,056
"filmar";0,925;0;0,095;0,103;0,388;0,073
"fhc";0,143;0,184;0,12;0,458;0;0,095
"exportar";0,222;0,02;0,196;0,207;0,216;0,035
"estabelecimento";0,994;0,725;0,254;0,955;0,987;0,447
"eliminar";0,104;0,111;0,016;0,092;0,099;0
"documental";0;0,598;0,173;0,183;0,193;0,143
"diretório";0,39;0,373;0,06;0,066;0;0,044
"detenção";0;0,439;0,106;0,115;0,434;0,083
"desempenho";0,489;0,101;0,706;0,207;0;0,165
"desculpa";0,682;0,601;0,119;0,705;0,712;0,204
"depósito";0,177;0,076;0,153;0,581;0,172;0,015
"decidido";0,165;0,133;0,241;0,364;0,11;0,11
"contratação";0,294;0;0,237;0,26;0,08;0,05
"concorrer";0,069;0,014;0,054;0,06;0;0,038
"companheiro";0,648;0,196;0,056;0,044;0,873;0,044
"comida";0,115;0,034;0,337;0;0,388;0,073
"cobra";0,925;0,734;0,337;0,047;0,545;0,073
"clique";0,994;0,002;0,254;0,265;0,987;0,221
"claudio";0,847;0;0,084;0,092;0,348;0,064
"chuva";0,222;0,101;0;0,547;0,216;0,608
"cade";0,084;0;0,067;0,26;0,08;0,05
"braço";0,265;0,002;0,212;0,169;0,252;0,157
"blog";0;0,228;0,135;0,515;0,301;0,109
"antecessor";0,143;0,515;0,428;0,972;0,485;0,001
"aluguel";0,416;0,013;0,608;0,4;0,41;0,355
"adiar";0;0,079;0,067;0,641;0,281;0,468
"adiantar";0,069;0,83;0,485;0,061;0,009;0,038
"adesão";0,363;0,222;0,79;0,756;0,004;0,301
"abrigo";0,128;0,041;0,106;0,156;0,123;0
"zanon";0,115;0;0,337;0,103;0,11;0,073
"véspera";0,159;0,868;0,374;0,334;0,153;0,502
"tríplex";0;0,058;0,135;0,515;0,153;0,109
"transmitir";0,648;0,066;0,989;0,001;0,622;0,834
"tona";0,084;0,296;0,007;0,26;0,281;0,915
"tomahawk";0,069;0,014;0,054;0,06;0,065;0
"thaad";0,093;0,024;0,075;0,083;0,089;0
"surpreender";0,143;0,19;0,428;0,018;0,928;0,213
"soares";0,072;0;0,657;0,083;0,089;0,056
"ritmo";0,282;0,584;0,254;0,265;0,987;0
"requisito";0,001;0,848;0,735;0,092;0,82;0,064
"relevante";0,213;0,705;0,007;0,163;0,61;0,125
"quantidade";0,502;0,049;0,463;0,458;0,014;0,605
"proferido";0;0,094;0,075;0,083;0,312;0,056
"posicionamento";0,682;0,024;0,026;0,29;0,002;0,056
"pmdb_pr";0,319;0,011;0,291;0,303;0,19;0,257
"perfil";0,104;0,111;0;0,325;0,82;0,591
"pcdob";0,326;0,227;0,075;0,083;0;0,056
"mero";0,086;0,515;0,12;0,018;0,485;0,347
"licença";0,847;0,048;0,084;0,265;0,82;0,232
"liberação";0,093;0;0,266;0,29;0,29;0,056
"lewandowski";0,179;0,181;0,291;0,017;0,88;0,257
"legalidade";0,004;0,784;0,241;0,364;0,388;0,073
"individual";0,086;0,049;0,024;0,972;0,485;0,347
"indireto";0,084;0,524;0,237;0,847;0;0,05
"imigrante";0,319;0,181;0,947;0;0,88;0,257
"identificação";0,328;0,02;0;0,074;0,794;0,179
"hotel";0,198;0,823;0,213;0,027;0,686;0,143
"horizonte";0,222;0,46;0,018;0,207;0,773;0,608
"gesto";0,143;0,993;0,002;0,417;0,485;0,095
"frota";0,084;0,079;0,067;0,26;0,08;0
"forçar";0,775;0,271;0,119;0,29;0,312;0,056
"firme";0,841;0,017;0,202;0,169;0,252;0,319
"festa";0,177;0,07;0,153;0;0,172;0,457
"fechamento";0,561;0,124;0,135;0,515;0,007;0,109
"falhar";0,093;0,024;0,266;0,083;0,748;0
"espalhar";0,143;0,19;0,002;0,972;0,137;0,213
"elaborar";0,282;0,228;0,484;0,515;0,007;0,398
"dório";0,991;0,041;0,886;0;0,434;0,083
"despacho";0;0,133;0,337;0,103;0,11;0,073
"desdobramento";0,213;0,291;0,548;0,163;0,61;0,961
"correção";0,282;0,603;0;0,145;0,153;0,109
"conselheiro";0,6;0,111;0,084;0,092;0,348;0
"consciência";0,326;0,024;0;0,327;0,712;0,204
"condução";0,213;0,705;0,819;0,581;0,229;0,125
"compliance";0,159;0;0,925;0,515;0,153;0,109
"combustível";0,294;0,02;0,067;0,074;0,08;0
"científico";0,404;0,034;0;0,853;0,11;0,358
"chave";0,45;0,159;0;0,937;0,434;0,303
