"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"regimento";0,542481738335525;1,42207270860346;2,10677989978235;-1,04399813429699;-3,58770959366656;-0,9322449302258;0,116761948597893;0,306082156818569;0,453456234527318;-0,224706654397437;-0,772206571312761;-0,20065326983661;0,0321013779282627;0,134097370386182;0,246326009055498;0,048018285333923;0,511760072732437;0,0276968845636981;2,38946440749864e-05;0,000164200291373399;0,000360386614657919;8,8497247841475e-05;0,0010451169315108;7,0565168068505e-05;8,11951932445599e-05;1,89755930031273;0,000292362073579356
"reduzido";-0,429862559858332;0,831306950432286;-0,459291423989141;-0,806309370578621;0,299876741698384;-2,10776885280619;-0,171676702746773;0,332003876466292;-0,183429878834556;-0,32202044807155;0,119763512928855;-0,841791866966431;0,0801475973464123;0,18221214428649;0,0465507249163999;0,113890750495919;0,0142165835031142;0,562982199451665;1,50033956128579e-05;5,61116633514962e-05;1,71280133281888e-05;5,2787820808939e-05;7,30156383660596e-06;0,000360725035470925;8,11951932445599e-05;0,951604392189056;7,35263818799532e-05
"querido";0,619310905152796;0,141024858628126;0,123432102484888;-0,506146201645653;0,244108312456589;1,72262095092514;0,321883283329761;0,0732968597010853;0,0641531258138092;-0,263066579120538;0,126873892333978;0,89532233810677;0,274839000021235;0,00866314294383727;0,00555438101488075;0,074142400569471;0,0155633989011473;0,621237676549432;3,11420913641747e-05;1,61481087618406e-06;1,23704806137057e-06;2,08009075544269e-05;4,83832966956835e-06;0,000240940479097617;8,11951932445599e-05;0,740357735852959;4,4505486930604e-05
"progresso";-2,5004234378749;-0,730413268691528;-0,129624676884565;-0,10194693615504;0,456788039468956;-0,496177270531408;-0,927504756475311;-0,270938822058012;-0,0480828577055693;-0,0378161021687781;0,169440532707759;-0,18405153763234;0,928005971653535;0,0481375725245324;0,00126887117566814;0,000623054130604484;0,0112883769511635;0,0106761535644974;0,000507641877937167;4,33179232770902e-05;1,36428685104156e-06;8,43876079197779e-07;1,69418084606928e-05;1,99895975797335e-05;8,11951932445599e-05;1,62671041333201;0,00021485764605739
"prisional";0,218819413227459;1,45730120502568;0,421372839187676;-1,2936048457888;-0,347613006566463;-2,73887526443756;0,0641237486525189;0,427053590921307;0,123480844914715;-0,379083330695232;-0,101865957561288;-0,802611370065391;0,0110309017228266;0,297413853812136;0,0208109019760719;0,155702777198485;0,0101463481510831;0,504895217139399;3,88778301438854e-06;0,000172436408100787;1,4416618188136e-05;0,000135873132270888;9,81120512619162e-06;0,000609080684812271;8,11951932445599e-05;1,3057270839993;0,00013843157014366
"pmdb_ce";0,410050121012361;1,73235798752367;1,50958207797011;1,80593715046933;-4,39978779019607;-1,06882524425371;0,0758702249159372;0,320532499353608;0,279313005692803;0,334146609814131;-0,814078260482959;-0,197761218743589;0,0141788859642971;0,153839101907835;0,097768779287544;0,111077797392959;0,594990577681182;0,0281448577661818;1,36522492483154e-05;0,000243671987409635;0,000185030695853245;0,000264810733309945;0,00157178731721;9,27563659267628e-05;8,11951932445599e-05;2,15818147637796;0,000378186690888351
"picciani";0,332188316899918;2,06456470307069;1,69607551371831;0,17278791847371;-5,03379141354787;-1,09246423607054;0,0571281238824026;0,35505375150142;0,291682780917313;0,0297152220886882;-0,865686855441027;-0,187876662243168;0,00801873853955353;0,188285800990235;0,106352137456715;0,000876229488235785;0,671129274295903;0,0253378192293589;8,31982793869996e-06;0,000321368001966953;0,000216888240193088;2,25098386544917e-06;0,00191045172328914;8,99829222858273e-05;7,53955365842342e-05;2,32489529607893;0,000407523290206059
"permanência";-0,730928695779025;0,040964676381418;1,00787691811964;0,832761611930996;-0,629290033664329;0,646339383095251;-0,417912197767221;0,0234217619806748;0,576258751862672;0,476135685283685;-0,359799775984134;0,369547828198151;0,334209917501199;0,000638133573739666;0,323297850211215;0,175212254235988;0,0902920312020382;0,0763498132758182;4,33790807334546e-05;1,36254036297037e-07;8,24793668462441e-05;5,63082090212659e-05;3,21537793495658e-05;3,39196653247767e-05;8,11951932445599e-05;0,792387136840091;5,09806247669404e-05
"perito";0,93065474040841;-0,612517216054649;0,900481845585854;3,06516175690786;1,67414636731545;0,0179650253436024;0,246532410448538;-0,162257106914766;0,238539546749643;0,811967836765712;0,443484916003134;0,00475897323617969;0,136980386816546;0,0360695753917998;0,06524536022548;0,600125072816673;0,161564692117497;1,49126320038902e-05;7,03246383439952e-05;3,04625966193032e-05;6,58385477614247e-05;0,000762846427087568;0,000227571131795673;2,62051100679016e-08;8,11951932445599e-05;1,57591021563504;0,000201647694685197
"perdão";-0,321256753883209;-0,454901988488507;-0,487109073774516;0,0889077609532846;0,08882822255261;-0,836451674411678;-0,285873616170815;-0,404799198399983;-0,433459003449188;0,0791154826229919;0,0790447045616735;-0,744325098307909;0,184232314020149;0,224553678270691;0,215492531119475;0,00569894406152131;0,00513383166772624;0,36488870086044;8,37982315001437e-06;1,68021938235464e-05;1,92656097558839e-05;6,41814709136602e-07;6,40666866016239e-07;5,68083309212487e-05;8,11951932445599e-05;0,469074078797004;1,78654182688582e-05
"percorrer";-2,61933089063977;-0,923273525926906;0,191237178192571;0,0116786378638513;-0,305617710979694;-0,611946607171018;-0,913712327033525;-0,322069428065681;0,0667100776484867;0,00407390888157511;-0,106609925030781;-0,213467935821553;0,909789312707705;0,068713820515056;0,00246730741868423;7,30463061934208e-06;0,00451435331095034;0,0145079014169855;0,000517280808301492;6,42697191099123e-05;2,75733980304216e-06;1,028324114169e-08;7,04210787615462e-06;2,82340187582098e-05;7,53955365842342e-05;1,72104418558167;0,000223321058283175
"percentual";-0,0209684098739535;1,14047377743306;-2,36365837310538;-0,514818627136522;1,6001918269994;-3,26197947444865;-0,00464770838538478;0,252789294493492;-0,523911679850978;-0,114111030100899;0,354687123023462;-0,723027136892263;5,6494665844314e-05;0,101594521053876;0,365228258836999;0,0137543074618487;0,119922024773272;0,399444393208159;3,56994326601258e-08;0,000105608999432643;0,000453627874695612;2,15198293964545e-05;0,000207909539070776;0,000863958273118245;8,11951932445599e-05;1,74837201438903;0,000248197848384113
"parágrafo";1,11240310182431;-0,680811418053479;1,16485489920796;-2,86232015356174;-0,82646476599633;-0,205385290253162;0,321445585391537;-0,196730685538854;0,336602320110432;-0,827110402542699;-0,238819408248224;-0,0593491646579979;0,214098588375196;0,0487490674717172;0,119440494360999;0,572505433362093;0,0430741300855248;0,00213228634447278;0,000100474233594376;3,76343120292293e-05;0,000110172696996491;0,000665222203758178;5,54598903404813e-05;3,4250663732036e-06;8,11951932445599e-05;1,50670198474892;0,000184325338652673
"paralelo";-0,677659774691211;0,392958611802384;-0,459068836648764;-0,416590915095526;0,145974430851673;1,76328522429885;-0,333518590563259;0,193399412585387;-0,225936372629433;-0,205030341231969;0,0718431110332739;0,867822504349099;0,278901819826018;0,0570091787884006;0,0651181521114104;0,0425697694109106;0,00471693533230654;0,551684144530953;3,72866815714959e-05;1,25378751696701e-05;1,71114157828881e-05;1,40912626291107e-05;1,73015057343861e-06;0,00025245004727433;8,11951932445599e-05;0,804188955145763;5,25105452726888e-05
"pago";1,25336590982444;-2,08940721004616;-3,33309373433478;-0,758865504915012;-1,45892347310463;0,274829728530952;0,281488794932358;-0,469252205655773;-0,748567143337977;-0,170430785471245;-0,32765420466899;0,0617229880670685;0,144024890684934;0,243305095994107;0,518197557765176;0,021323829240633;0,0711254830035837;0,00202314331156637;0,000118440816538479;0,000329148450111978;0,000837607757297144;4,34185444552319e-05;0,00016047621041667;5,69472890025261e-06;7,53955365842342e-05;2,06981329474123;0,000323004059621272
"paciência";-3,39545777078196;-1,95246914675654;0,575489344689261;0,00313571431251935;-0,343763125439043;0,298230143476644;-0,852076934195756;-0,489964545869461;0,144416814929853;0,000786895322603267;-0,0862660206038122;0,0748396957031855;0,818595526631966;0,16453727065182;0,0119637074189596;2,81967757813766e-07;0,00305822676955185;0,0018449865599445;0,000802380188825009;0,000265308943235481;2,30493192955186e-05;6,8431570429212e-10;8,22435993214073e-06;6,18994236148792e-06;6,95958799239085e-05;2,35199135502776;0,000384994896357257
"ong";-0,828508116222298;1,52041348606522;-1,32403901053598;-0,233943896487535;1,40215419071362;-2,78454351058585;-0,21738499554227;0,398927991674633;-0,347403011228835;-0,0613824920955138;0,36789896988296;-0,730612008239578;0,114642110909469;0,234691464681305;0,148960359361462;0,00369171233146855;0,119679728538081;0,378334624178212;5,5734467249612e-05;0,000187695450520379;0,000142341612651924;4,44379235983848e-06;0,000159632703356265;0,00062956175400664;8,11951932445599e-05;1,53354580119175;0,000190951828869182
"oferta";-0,489474779486612;0,498234493889162;-2,0565629271163;-0,47966422117846;1,2226965807761;-3,26700938032435;-0,118313178861893;0,120430529336977;-0,497101194247136;-0,11594182411903;0,295543560808008;-0,789683720912465;0,0380390292377515;0,0239584985862492;0,341642035911679;0,0147535730291374;0,0865136407567298;0,495093222478453;1,94531958227889e-05;2,01557007876737e-05;0,000343411097206004;1,86812085968446e-05;0,000121385752569144;0,000866624739454959;8,11951932445599e-05;1,57285134455522;0,000200865650541503
"oceano";-2,73061110273433;-1,03920602761007;0,185250700087329;-0,0321650637250134;0,161399264538827;0,614605099981236;-0,911453871560215;-0,346877794595296;0,0618350477058994;-0,010736414215773;0,0538736491562555;0,20514975468224;0,90373630199107;0,0795698551941789;0,00211621724737391;5,06459393835508e-05;0,00115080975367431;0,0133761698743199;0,000605410603635598;8,76866813755367e-05;2,78644217951002e-06;8,4003842516578e-08;2,11511225996057e-06;3,06706259274882e-05;8,11951932445599e-05;1,80015979959652;0,0002631191380386
"obrigatório";-0,260897612389306;2,22696655198257;-1,18618540046468;-0,0507681197864251;0,348247210542828;-3,41090322312577;-0,0611677839313319;0,522115199240346;-0,278102707087472;-0,0119026515929255;0,0816470106188136;-0,799690688819016;0,00939776900479047;0,416231720645535;0,0988344193364376;0,000143721085894847;0,00610292814287287;0,469289441784468;4,737222021327e-06;0,000345152416622916;9,79238948830015e-05;1,79376559178454e-07;8,44031826085888e-06;0,000809696617468317;6,95958799239085e-05;1,68666872763297;0,000197989936211319
"nogueira";1,01524884011846;-1,09886157659091;-1,36863497558167;0,880087935673529;-0,40953898338438;-0,62751088331681;0,434987174864151;-0,470811365529141;-0,58639679054356;0,377076978217461;-0,175468514062347;-0,268859392440811;0,321424428024492;0,228898570694785;0,297185525915589;0,097552810387147;0,0190635061378517;0,0358751588401358;8,36903383697529e-05;9,80429331363975e-05;0,000152091725916323;6,28901245954932e-05;1,36182347281188e-05;3,197222382925e-05;8,11951932445599e-05;1,122290103393;0,000102268193908239
"nascimento";-0,65844447131157;-0,0445352139512646;0,403440756542969;0,616816748416355;1,27767200590009;0,185989661192704;-0,4048003069325;-0,0273794815846299;0,248028420304551;0,379208300713177;0,785490717413409;0,114343236548268;0,339683552044469;0,000944640416202949;0,0648805101511694;0,120393293955601;0,466179716302846;0,00791828712970998;3,01732326219626e-05;1,38035443906991e-07;1,1327734703287e-05;2,64786503823313e-05;0,000113611498723664;2,4074714010052e-06;6,95958799239085e-05;0,708033762426061;3,48892364451726e-05
"mérito";0,588675000482603;0,73708149926394;1,91715993296291;-2,46910863410494;-0,134463710424712;0,936161471909829;0,173167377271998;0,216823323495322;0,563960686507796;-0,726324484676726;-0,0395544707239473;0,275385614576492;0,0657359858142115;0,0626478606625853;0,354721238574758;0,467074508191501;0,00125008799310411;0,0485703187638454;2,21078319614736e-05;3,46597950524808e-05;0,000234483159502979;0,000388933512255413;1,15346693982849e-06;5,59109017095773e-05;6,37962232635828e-05;1,43895122687499;0,000132095224368854
"montante";0,877182209665318;-1,14039018297698;-3,07920554446947;-0,697227806753585;-0,536846285119972;-0,985653076952026;0,240551617842195;-0,312731722627088;-0,844417348219362;-0,191202323840029;-0,147220544369514;-0,270297823735403;0,110408748516662;0,113436815594314;0,692181084162544;0,0281726065376665;0,0150730857048882;0,0407276594839257;6,24755301196274e-05;0,000105593518141465;0,000769852775665114;3,94711444064968e-05;2,34007741025588e-05;7,88821036135917e-05;8,11951932445599e-05;1,65447474650717;0,000222254521502919
"militante";-0,38519486932655;1,66915121151185;0,0256116030856903;-0,214654285945837;-0,381251771518873;0,888722096529619;-0,194643349981219;0,843441097753697;0,0129418344322803;-0,108467252892987;-0,192650857796856;0,449081386710293;0,0691833159252237;0,789686983272416;0,000155608179252028;0,00867707375738336;0,0247025924777677;0,107594426387954;1,03262947632927e-05;0,000193898698572692;4,56517106170096e-08;3,2067319497228e-06;1,01159638996622e-05;5,49687026070618e-05;6,95958799239085e-05;0,91780808285152;5,86255980801454e-05
"michel";-0,371817174883452;2,22129792152302;-0,704915913948659;0,000881584288661595;1,62231088838139;5,09294392316167;-0,0636359018908271;0,380171509421654;-0,120645206761577;0,00015088171039799;0,277655857510668;0,871649030014251;0,0115904342052482;0,251465067028808;0,0211950259403736;2,63161449767213e-08;0,0804243177934813;0,635325128715944;8,01791000894954e-06;0,000286164597513252;2,88188677758359e-05;4,50744013603078e-11;0,000152640735544983;0,00150431945694737;5,79965666032571e-05;2,16447046876481;0,00027170999455731
"michael";-2,45608385002591;-0,690443357778215;0,234778012357862;0,0457105327186683;-0,239002626523366;0,537743789200692;-0,934165254413122;-0,262608377547832;0,0892972207127926;0,0173858850242607;-0,0909040419809972;0,204529484464645;0,934331426094357;0,044884244447975;0,00434358105597374;0,000130707623160898;0,00322476693441168;0,0130852738441214;0,000489797651701697;3,87067254222195e-05;4,47553711324361e-06;1,69653523987045e-07;4,63805257267519e-06;2,34790827236049e-05;8,11951932445599e-05;1,59244624923256;0,000205901677224329
"mexer";-0,253583105635074;1,92630141971717;-0,846983099603839;0,228207078648466;1,87624049458885;2,26195581297622;-0,0698464136891229;0,530576536297851;-0,233291298387043;0,0628568925447465;0,516787857129278;0,623028498148502;0,0117261164790695;0,411325173851173;0,0665551352062164;0,00383553162893295;0,233974748045487;0,272583294789119;4,84826409911544e-06;0,00027976547971777;5,40872780076373e-05;3,92648424632577e-06;0,000265413278406459;0,000385757048311951;7,53955365842342e-05;1,46762562337679;0,000162396328904893
"luxo";0,633345095344347;-0,449973133891993;-2,36773372586519;-0,481039080017008;-0,261421873086804;1,86290239746477;0,200482789198658;-0,142437147789201;-0,749496388194335;-0,152270945467624;-0,0827520204375856;0,589694104200088;0,0889669275772786;0,0272988384065599;0,632604095744146;0,020728232158298;0,00552471679635383;0,224877189317366;3,25695038808656e-05;1,64400634316809e-05;0,000455193487869394;1,87884537596305e-05;5,54899283275519e-06;0,000281780232419615;8,11951932445599e-05;1,33075524464662;0,00014378934078877
"locação";1,39195990461991;-2,43904506212428;-3,42663148849568;-0,781574130553432;-1,79863612130951;0,739218130550996;0,284010231785436;-0,497653525169745;-0,699156922595894;-0,159469428134565;-0,366986908182718;0,15082727016847;0,14775614306877;0,275775050248305;0,455559814329154;0,018814220148601;0,0899201709217697;0,0121746012833996;0,000146082801053816;0,000448523584860269;0,000885279564639211;4,60559758511262e-05;0,000243911489464524;4,11993967136768e-05;7,53955365842342e-05;2,26947824344437;0,000388327085945551
"lobista";1,35163861149087;-2,02099464067197;-1,50091131978297;1,07536082878494;-0,464321964355788;0,283220065127271;0,435869823871688;-0,651720489919778;-0,484006558438899;0,34677711265144;-0,149732281323543;0,0913314245793767;0,303225639505252;0,412095900903987;0,190227507390158;0,077518782206072;0,0130425228071604;0,0038896471873693;0,000148337685618136;0,000331635217410266;0,000182911236590831;9,38941955249297e-05;1,75052684786633e-05;6,5129591824209e-06;8,11951932445599e-05;1,53833067551325;0,000192145279898105
"legítimo";-0,929770078501895;0,0631852898395024;-0,614776724399708;0,445921637388659;0,683136331341974;-2,42051745263743;-0,333535101484943;0,0226663694027782;-0,220537982351106;0,159964836489902;0,245060527188962;-0,868308792548282;0,286124247848812;0,000803264781004643;0,0636439132823163;0,026581188725925;0,0562984846949493;0,566548900666995;7,01910034814404e-05;3,24162134792297e-07;3,06877574588855e-05;1,61453480587352e-05;3,78917868788057e-05;0,000475714902445794;8,11951932445599e-05;1,08935719169053;9,63542620240238e-05
"leal";0,488753433195269;-0,781860963044588;-1,02934577720263;0,913991727064433;0,479569623347942;0,0713112549795441;0,283118122096272;-0,452905274036465;-0,596264749536611;0,529444099627688;0,277798255633819;0,0413081673148488;0,151934346977862;0,236351635020658;0,342860461527329;0,214592542479324;0,053316061638369;0,00094495235646081;1,93959011416176e-05;4,9635154720121e-05;8,60305885876001e-05;6,78289117523729e-05;1,86738408280357e-05;4,12901517274891e-07;8,11951932445599e-05;0,785839600739869;5,01415945185935e-05
"khan";-2,90913795465843;-1,28116395395633;0,369550037355889;0,00277316193105964;-0,027541430908484;1,06940788426514;-0,86216337754879;-0,37969070527164;0,109521278586957;0,000821864997204243;-0,00816228500149393;0,316933857330117;0,857912448980151;0,101145598477292;0,0070433512561926;3,14860782666021e-07;2,80262985667038e-05;0,033870260127016;0,000638078732137317;0,000123752807033367;1,02965595939463e-05;5,79823877455689e-10;5,71898077664847e-08;8,62248404982478e-05;7,53955365842342e-05;1,96840700851193;0,000292129517729929
"justificativo";-0,245715088389458;-0,00814194194218218;0,0547626485121327;-0,26498950597773;1,17490288296261;-0,59750475646702;-0,179633316861884;-0,00595227605417914;0,0400349700006376;-0,193724138816109;0,858928538904567;-0,436813880451667;0,0865308407700693;5,77545898639431e-05;0,00218672751607493;0,0406460547340453;0,721090241530456;0,149488380859489;4,20191421117053e-06;4,61359568898984e-09;2,08714402083009e-07;4,88698359474236e-06;9,60699288540233e-05;2,4846559690116e-05;6,95958799239085e-05;0,523502108169121;1,90730610999059e-05
"joaquim";0,491857046154109;0,730279221218723;0,257033579335589;0,0637591761615366;-0,984637855998989;-0,408039079275839;0,349426698932488;0,518807363978464;0,182602640023776;0,0452960034363323;-0,69950966110159;-0,289880463483561;0,241107645809844;0,32309802612255;0,0334989678223299;0,00163633551358791;0,3521799706003;0,0484790541313893;1,96430134663401e-05;4,33020250847536e-05;5,36426282121341e-06;3,30077342058936e-07;7,87196904405883e-05;1,35186659805354e-05;8,11951932445599e-05;0,627777111012799;3,19993586482281e-05
"isolado";-1,86965766193168;-0,297475631632948;0,118418344786535;0,326053424710989;0,161002093255611;0,140593668233736;-0,965469877512855;-0,153613020973578;0,0611498816944964;0,168370267149938;0,0831396433795316;0,0726009656272937;0,967054766532679;0,0148817122432072;0,00197371010628538;0,0118784066590762;0,0026137758122611;0,00159762864649154;0,00028382752296361;7,18510485672472e-06;1,13859243114507e-06;8,6319288539919e-06;2,10471533230664e-06;1,60495124613656e-06;8,11951932445599e-05;1,19154000987382;0,000115278304248953
"interpretar";-1,18435587071517;0,644391162492669;0,246798245779945;-0,244082039527697;-0,202462872469272;1,28948067309115;-0,620585698224483;0,337651840458831;0,129318784552011;-0,127895530954631;-0,106087677008775;0,675669605432049;0,634447747067063;0,11417047447269;0,0140163221817736;0,0108832059261824;0,00675772665105747;0,219724523701231;0,000105757230840645;3,13072403718884e-05;4,59229494479164e-06;4,4917676556628e-06;3,09055462969549e-06;0,000125364713042169;7,53955365842342e-05;0,931872205583757;6,54724139215768e-05
"interino";0,00714747215948242;0,330640363291235;1,50171828709248;2,20442261238689;-2,16357832861409;-0,788111983690257;0,00201949487332874;0,0934213528479911;0,424305588647007;0,622852396627963;-0,611311977883622;-0,222678462421135;1,00878460215863e-05;0,0131228591692359;0,226562979932477;0,387558252237608;0,336912521740269;0,0358332990743872;3,85168339394453e-09;8,24247000351271e-06;0,000170028833452673;0,000366383030796376;0,000352931873710338;4,68297132932219e-05;7,53955365842342e-05;1,41034486350029;0,000149967198545571
"injusto";-0,0421561063246405;1,14962814470516;0,909604373508321;-1,19746487739583;-0,302681621565872;1,04897712451128;-0,0192884267789771;0,526009639539115;0,416187330517229;-0,547897223481139;-0,138491260316015;0,479957003219044;0,000822697133144113;0,371926399440079;0,194868925620541;0,268100944503549;0,0154585769625754;0,148822456340113;1,4429500653251e-07;0,000107311210709502;6,71792884301288e-05;0,000116427584653833;7,43879214304528e-06;8,93433751013286e-05;8,11951932445599e-05;0,921112276006779;6,88898851096451e-05
"indiciar";0,862355279866551;0,110407851438502;1,32749418242132;2,7393328527524;-1,45208842323184;-0,699413340734935;0,242750693357236;0,0310795134146178;0,373686044179309;0,771114834995625;-0,408758988070546;-0,196882975463408;0,133038315803316;0,00132564558934246;0,160393973862503;0,5421852158708;0,137489273760073;0,0255675751139627;5,60683905562934e-05;9,19063573345132e-07;0,000132865091035539;0,000565763920429825;0,00015897607209838;3,68819147889739e-05;7,53955365842342e-05;1,48173291614976;0,000165533346009962
"indagar";0,356021030529969;0,786494161082541;-0,566323440587882;0,66355771428736;-0,655443527503166;1,26201829796333;0,189527078220605;0,418688581867334;-0,301481142455786;0,353243612132738;-0,348924041148251;0,671832897955157;0,0864792693863996;0,256551726029335;0,11132899564875;0,121331030236511;0,106834044798306;0,317474933900701;1,02915698424506e-05;5,02251595824075e-05;2,60411042026061e-05;3,57509613665367e-05;3,48819598689342e-05;0,000129318787300606;8,11951932445599e-05;0,758737795034436;4,67426958114418e-05
"implicar";-0,690673581837231;-0,408401677405844;-0,197615836194814;-0,554795490559186;0,183045973551064;-1,63328561211356;-0,359462656473393;-0,212553593664295;-0,102849617109779;-0,288744590904105;0,0952666985385438;-0,850047258718622;0,31504143818773;0,0669607417451817;0,0131215152787554;0,0820997077765962;0,00806530433343777;0,5147112926783;3,87325427612756e-05;1,35427029967446e-05;3,1708362061526e-06;2,49917210413128e-05;2,72051221445735e-06;0,000216598074921821;8,11951932445599e-05;0,771189441691255;4,82894734472288e-05
"illuminati";-0,607425533005414;1,89606931879994;-0,605144075613236;0,00105723078402693;1,4691103158759;4,71932986240699;-0,113264558863548;0,353553552327655;-0,112839143317033;0,000197138203554421;0,273939969277006;0,879997276954004;0,0367704569875036;0,217793338093243;0,0185673114256993;4,49889974513204e-08;0,0783971300042395;0,648471718500317;2,99582476572679e-05;0,000291903122904714;2,97336271719551e-05;9,07548660842974e-11;0,000175242377412552;0,00180838538082222;8,11951932445599e-05;1,98525181098881;0,000320008505442867
"homenagear";-0,221562289800131;2,29899834615359;-0,322822850161308;0,24348033011019;-0,449910763464695;1,80664600575346;-0,074000722210669;0,767854214406113;-0,107821254598847;0,0813212405797922;-0,150267996673869;0,603410938410953;0,011242761566965;0,735837400061644;0,0121430659945478;0,0054835631442642;0,0168971120516996;0,218396097180877;1,99292985796839e-06;0,000214574269065319;4,23086199197265e-06;2,40673397006199e-06;8,21775312931895e-06;0,000132509328925988;4,059759662228e-05;1,30957813610569;6,96246709388617e-05
"hoffmann";0,810570486285083;-0,429673272570957;-0,897694896194481;0,10317232155635;-0,951514900640761;1,1275685419444;0,413915550300306;-0,219411454123671;-0,458405386387867;0,0526846572572311;-0,485888421033804;0,575789720249057;0,348555386506849;0,0595374368792677;0,217503498599888;0,00228071178071424;0,175065198242302;0,19705776799098;5,33472323186453e-05;1,49901852193761e-05;6,54316439309532e-05;8,64284502705982e-07;7,35125532755275e-05;0,000103232446961889;8,11951932445599e-05;0,86045261417252;6,01151917210395e-05
"guardian";-1,54131417562732;0,00501720326297187;-0,481453437667558;0,248663989176192;1,1940279121176;-1,71865686219273;-0,580542330833196;0,00188975026805559;-0,181341419751376;0,0936603154330119;0,44973552968104;-0,64733918396212;0,608955861272107;3,9223838405955e-06;0,0302294721027591;0,00640151897227092;0,133202027382537;0,221207197886487;0,000137779507956533;1,45990863116362e-09;1,34434540807492e-05;3,58614691185783e-06;8,26858589822716e-05;0,000171309180274334;5,79965666032571e-05;1,23785659921516;8,88674987368652e-05
"grécia";0,0648442932746674;1,03293589355351;-1,92117224390863;-0,940519744450342;1,66625362006952;-3,75725618256457;0,0136582370146765;0,217568617724948;-0,404658984286795;-0,19810288520338;0,350965146201432;-0,791395709240826;0,000524012425135854;0,0808291533196226;0,234017954477518;0,0445233333006307;0,12611265860406;0,513992887873032;2,68249234869867e-07;6,80677989265016e-05;0,00023546565848382;5,64326966472782e-05;0,000177123906128744;0,000900609626476691;6,37962232635828e-05;1,77530526060919;0,000201067116247235
"governante";-1,05598543445047;1,21983864904894;-0,90161186424585;-0,129358911090178;1,03567131457117;-0,931562924439547;-0,455556747435363;0,526243742789759;-0,388959312245363;-0,0558060015464979;0,446793147032067;-0,401880330962995;0,361522394148462;0,293256303936955;0,134084042204668;0,00219111829597359;0,126748156339545;0,0821979850743941;9,05411852688809e-05;0,000120818961490219;6,60038936139069e-05;1,35869826879154e-06;8,70911880339045e-05;7,04619586059079e-05;8,11951932445599e-05;1,10068334951294;9,83682880720215e-05
"globonews";0,97918510552976;-0,344501552609106;1,02935040516762;2,72528555181332;-0,900729893114023;-0,548358605236227;0,299678535047244;-0,105434324954875;0,315031570362815;0,834070674830149;-0,27566740273856;-0,167824553876191;0,193569404141781;0,0145650745574715;0,108830870970407;0,605598676808396;0,0597000472868586;0,0177359262350836;7,78502331025761e-05;9,6363526916275e-06;8,60313621808005e-05;0,000603051424076198;6,58748246467359e-05;2,44151640091442e-05;8,11951932445599e-05;1,39482111534083;0,000157967354969198
"gerenciar";0,605227426389276;-0,307023499951367;-2,58879628053499;-0,523786916516041;-0,433110378766411;-1,73294921869403;0,185653631370959;-0,094179518635249;-0,794113765181259;-0,160671739045174;-0,1328566933626;-0,531582511637666;0,0749103660609929;0,0117184773405915;0,697298900432369;0,0226604111536034;0,0139823544734003;0,179429490539044;2,76174029688397e-05;7,10704184911051e-06;0,000505290796916051;2,06849715867511e-05;1,41430415866549e-05;0,00022642131564886;7,53955365842342e-05;1,38586112238827;0,000144805500725621
"ganho";0,457948845381399;0,132655981362635;-2,0804880284975;-0,101123068866279;0,19399301093619;-2,29555258865149;0,145743350047989;0,0422180934020963;-0,662120448748878;-0,0321826661915275;0,0617387544152217;-0,730565275697475;0,0526932126277812;0,00268780429656333;0,553311495002241;0,00103770759970372;0,00344644470793463;0,386823335765776;1,58117366771449e-05;1,32678120265559e-06;0,000326344335344143;7,70985336960886e-07;2,8373819642112e-06;0,000397301430975033;7,53955365842342e-05;1,25029271480645;0,00011786070584765
"fortalecer";-1,21646635003077;0,933460258641143;-0,610793494016753;-0,00788389168404857;-0,153640083857365;-2,94832594389833;-0,35964794992375;0,275977274954699;-0,180580932587518;-0,00233087046059043;-0,0454236495600695;-0,87167177407186;0,31169730449109;0,111570079328435;0,03997975801303;5,28771353375533e-06;0,00181225924866916;0,534935311205245;0,00012015186592702;7,0749273665345e-05;3,02913845674889e-05;5,04674797708754e-09;1,9166348950713e-06;0,000705799437436178;8,11951932445599e-05;1,36554384091199;0,00015140548728911
"formado";0,494092814844891;0,841189574731472;1,03317427038454;-1,72637378213164;-0,597943680980487;0,380850573165675;0,210641159200753;0,358615105918206;0,440461831120758;-0,735985960039012;-0,254914757540108;0,162363838946075;0,0941212158380171;0,165837004493405;0,209380448565159;0,464081108750825;0,0502422893458824;0,0163379330067161;1,84061396665054e-05;5,3349874195471e-05;8,04808956340187e-05;0,000224706326632078;2,6956667245386e-05;1,09359083889024e-05;7,53955365842342e-05;1,00933851380048;7,68102761838986e-05
